level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2170,3597,-1.0,
2,1,1,0,0,0,833,624,337,55,-1.0,
3,1,1,1,0,0,833,624,337,55,-1.0,
4,1,1,1,1,0,833,624,337,55,-1.0,
5,1,1,1,1,1,833,624,337,55,95.850273,INDEXES
2,1,2,0,0,0,513,861,982,154,-1.0,
3,1,2,1,0,0,513,861,982,154,-1.0,
4,1,2,1,1,0,532,861,950,47,-1.0,
5,1,2,1,1,1,532,864,35,41,83.228455,I.
5,1,2,1,1,2,632,861,526,47,94.626236,CHRONOLOGICAL
5,1,2,1,1,3,1190,864,292,44,96.230835,INDEXES.
4,1,2,1,2,0,513,948,982,67,-1.0,
5,1,2,1,2,1,513,965,83,50,96.74231,(A)
5,1,2,1,2,2,635,964,170,43,96.779396,LAWS
5,1,2,1,2,3,836,948,126,59,96.908348,AND
5,1,2,1,2,4,995,965,239,43,95.835732,ORDERS
5,1,2,1,2,5,1265,968,77,42,96.764221,OF
5,1,2,1,2,6,1375,969,120,41,93.639107,1938.
2,1,3,0,0,0,142,1191,1733,455,-1.0,
3,1,3,1,0,0,142,1191,1729,272,-1.0,
4,1,3,1,1,0,228,1191,1640,42,-1.0,
5,1,3,1,1,1,228,1191,81,40,96.357666,The
5,1,3,1,1,2,335,1192,104,31,96.925308,titles
5,1,3,1,1,3,463,1199,62,25,96.323845,are
5,1,3,1,1,4,551,1193,193,38,96.209251,arranged
5,1,3,1,1,5,765,1193,322,39,96.215881,chronologically
5,1,3,1,1,6,1111,1197,121,33,96.295624,under
5,1,3,1,1,7,1259,1196,64,34,96.914391,the
5,1,3,1,1,8,1350,1204,134,26,96.265785,names
5,1,3,1,1,9,1507,1196,43,31,96.369942,of
5,1,3,1,1,10,1574,1196,65,34,96.461212,the
5,1,3,1,1,11,1666,1196,202,37,96.461212,"countries,"
4,1,3,1,2,0,144,1236,1727,48,-1.0,
5,1,3,1,2,1,144,1236,127,32,96.769844,which
5,1,3,1,2,2,304,1245,64,26,96.796555,are
5,1,3,1,2,3,403,1238,41,32,96.596924,in
5,1,3,1,2,4,477,1239,276,45,96.466339,alphabetical
5,1,3,1,2,5,773,1241,121,38,96.469292,"order,"
5,1,3,1,2,6,927,1241,200,38,95.748253,provinces
5,1,3,1,2,7,1161,1243,78,31,95.748253,and
5,1,3,1,2,8,1275,1243,279,37,95.581047,dependencies
5,1,3,1,2,9,1588,1241,115,38,95.886711,being
5,1,3,1,2,10,1738,1243,133,37,96.638496,placed
4,1,3,1,3,0,143,1284,1728,43,-1.0,
5,1,3,1,3,1,143,1284,121,31,96.895599,under
5,1,3,1,3,2,284,1284,101,34,96.100922,their
5,1,3,1,3,3,404,1285,152,33,95.898972,mother
5,1,3,1,3,4,575,1285,173,38,96.376602,country.
5,1,3,1,3,5,767,1287,173,32,96.261002,Treaties
5,1,3,1,3,6,960,1288,76,31,96.713737,and
5,1,3,1,3,7,1056,1287,281,32,95.423355,international
5,1,3,1,3,8,1356,1288,242,38,96.345695,agreements
5,1,3,1,3,9,1618,1296,68,26,96.597916,are
5,1,3,1,3,10,1703,1288,168,39,96.55439,grouped
4,1,3,1,4,0,142,1331,1728,40,-1.0,
5,1,3,1,4,1,142,1331,179,39,95.532692,together
5,1,3,1,4,2,364,1331,79,32,96.735573,and
5,1,3,1,4,3,487,1332,134,38,96.750046,placed
5,1,3,1,4,4,665,1333,103,31,96.54882,after
5,1,3,1,4,5,811,1332,68,34,96.54882,the
5,1,3,1,4,6,924,1333,178,33,96.13504,national
5,1,3,1,4,7,1144,1333,230,38,95.982674,legislation.
5,1,3,1,4,8,1418,1333,81,33,96.257957,The
5,1,3,1,4,9,1546,1333,210,34,92.342812,territories
5,1,3,1,4,10,1800,1335,70,31,92.342812,ad-
4,1,3,1,5,0,145,1376,1726,43,-1.0,
5,1,3,1,5,1,145,1376,224,34,96.699493,ministered
5,1,3,1,5,2,392,1377,48,38,96.593826,by
5,1,3,1,5,3,461,1379,152,31,96.572647,various
5,1,3,1,5,4,636,1385,144,31,95.56826,powers
5,1,3,1,5,5,802,1380,121,32,96.314873,under
5,1,3,1,5,6,945,1379,205,33,96.549362,mandates
5,1,3,1,5,7,1172,1379,108,32,93.945175,from.
5,1,3,1,5,8,1296,1380,67,32,93.945175,the
5,1,3,1,5,9,1386,1383,149,36,96.563103,League
5,1,3,1,5,10,1559,1381,40,31,96.681915,of
5,1,3,1,5,11,1620,1380,164,31,96.595207,Nations
5,1,3,1,5,12,1807,1389,64,26,95.684402,are
4,1,3,1,6,0,146,1423,1257,40,-1.0,
5,1,3,1,6,1,146,1423,169,37,96.444008,grouped
5,1,3,1,6,2,336,1423,175,39,96.348358,together
5,1,3,1,6,3,533,1425,122,33,96.314568,under
5,1,3,1,6,4,676,1424,65,32,96.314568,the
5,1,3,1,6,5,764,1425,168,38,96.644859,heading
5,1,3,1,6,6,953,1426,171,37,96.560173,“League
5,1,3,1,6,7,1147,1424,40,32,96.266068,of
5,1,3,1,6,8,1207,1424,196,34,73.578262,Nations”.
3,1,3,2,0,0,148,1470,1727,176,-1.0,
4,1,3,2,1,0,233,1470,1639,40,-1.0,
5,1,3,2,1,1,233,1470,80,33,96.917221,The
5,1,3,2,1,2,340,1471,196,32,95.745872,reference
5,1,3,2,1,3,563,1471,38,31,96.127968,to
5,1,3,2,1,4,627,1471,66,31,95.838455,the
5,1,3,2,1,5,719,1472,163,32,95.717651,number
5,1,3,2,1,6,908,1471,40,31,96.358559,of
5,1,3,2,1,7,972,1472,67,32,96.938911,the
5,1,3,2,1,8,1065,1471,185,33,95.559837,brochure
5,1,3,2,1,9,1276,1471,40,32,95.559837,in
5,1,3,2,1,10,1344,1474,66,32,96.415657,the
5,1,3,2,1,11,1436,1471,227,39,96.65937,Legislative
5,1,3,2,1,12,1690,1472,125,32,96.25753,Series
5,1,3,2,1,13,1842,1472,30,31,96.804588,is
4,1,3,2,2,0,149,1516,1726,40,-1.0,
5,1,3,2,2,1,149,1516,110,38,96.580109,given
5,1,3,2,2,2,291,1516,173,38,96.014046,opposite
5,1,3,2,2,3,496,1516,67,32,96.403786,the
5,1,3,2,2,4,595,1516,82,34,96.339386,title
5,1,3,2,2,5,709,1526,48,22,96.182327,on
5,1,3,2,2,6,791,1518,65,32,96.992218,the
5,1,3,2,2,7,888,1516,235,39,95.748756,right-hand
5,1,3,2,2,8,1153,1518,79,32,95.748756,side
5,1,3,2,2,9,1264,1519,40,31,96.810066,of
5,1,3,2,2,10,1336,1518,66,32,96.309036,the
5,1,3,2,2,11,1435,1526,95,30,96.951927,page
5,1,3,2,2,12,1560,1518,40,32,96.245377,in
5,1,3,2,2,13,1634,1520,109,32,95.828407,black
5,1,3,2,2,14,1775,1519,100,37,96.383453,type.
4,1,3,2,3,0,148,1562,1726,40,-1.0,
5,1,3,2,3,1,148,1563,60,31,96.220612,An
5,1,3,2,3,2,240,1563,163,32,96.220612,asterisk
5,1,3,2,3,3,433,1562,190,33,95.658905,indicates
5,1,3,2,3,4,655,1563,89,32,96.70504,that
5,1,3,2,3,5,775,1563,66,33,96.279602,the
5,1,3,2,3,6,874,1564,82,32,96.594154,text
5,1,3,2,3,7,987,1564,71,31,96.834343,has
5,1,3,2,3,8,1088,1563,70,32,96.42205,not
5,1,3,2,3,9,1188,1563,98,32,96.346802,been
5,1,3,2,3,10,1316,1564,204,38,96.024872,published
5,1,3,2,3,11,1552,1564,39,31,96.906044,in
5,1,3,2,3,12,1624,1566,67,32,96.569077,the
5,1,3,2,3,13,1723,1566,151,32,96.811974,French
4,1,3,2,4,0,149,1607,703,39,-1.0,
5,1,3,2,4,1,149,1608,143,32,95.540466,edition
5,1,3,2,4,2,316,1607,40,31,96.715553,of
5,1,3,2,4,3,378,1608,66,32,96.45047,the
5,1,3,2,4,4,468,1608,227,38,96.092178,Legislative
5,1,3,2,4,5,717,1608,135,32,96.315964,Series.
2,1,4,0,0,0,154,1712,1466,112,-1.0,
3,1,4,1,0,0,154,1712,1466,112,-1.0,
4,1,4,1,1,0,636,1712,984,43,-1.0,
5,1,4,1,1,1,636,1714,311,41,95.633232,NATIONAL
5,1,4,1,1,2,977,1712,407,43,95.473793,LEGISLATION
5,1,4,1,1,3,1613,1739,7,11,11.239555,‘
4,1,4,1,2,0,154,1776,932,48,-1.0,
5,1,4,1,2,1,154,1780,358,44,95.711639,AUSTRALIA
2,1,5,0,0,0,194,1850,1684,347,-1.0,
3,1,5,1,0,0,194,1850,1684,347,-1.0,
4,1,5,1,1,0,816,1850,390,29,-1.0,
5,1,5,1,1,1,816,1850,188,29,67.574234,COMMON
5,1,5,1,1,2,1019,1850,187,28,67.574234,WEALTH
4,1,5,1,2,0,194,1914,1684,40,-1.0,
5,1,5,1,2,1,194,1914,90,37,75.39241,July
5,1,5,1,2,2,309,1916,19,31,96.376823,5
5,1,5,1,2,3,440,1916,61,30,96.505798,An
5,1,5,1,2,4,531,1914,74,32,94.57431,Act
5,1,5,1,2,5,636,1915,39,31,96.911301,to
5,1,5,1,2,6,707,1915,156,37,96.694168,provide
5,1,5,1,2,7,894,1915,62,32,96.536682,for
5,1,5,1,2,8,985,1916,207,32,96.202644,insurance
5,1,5,1,2,9,1225,1916,154,38,96.781685,against
5,1,5,1,2,10,1410,1916,149,34,96.32811,certain
5,1,5,1,2,11,1591,1916,287,38,96.724129,contingencies
4,1,5,1,3,0,437,1960,1441,40,-1.0,
5,1,5,1,3,1,437,1960,190,38,96.427521,affecting
5,1,5,1,3,2,647,1962,225,37,96.569084,"employees,"
5,1,5,1,3,3,891,1962,79,32,95.848999,and
5,1,5,1,3,4,991,1962,65,32,95.848999,the
5,1,5,1,3,5,1076,1962,123,37,96.090927,"wives,"
5,1,5,1,3,6,1220,1962,184,37,96.512657,"children,"
5,1,5,1,3,7,1427,1963,161,37,95.625656,"widows,"
5,1,5,1,3,8,1608,1963,79,31,96.635323,and
5,1,5,1,3,9,1706,1963,172,37,96.072807,orphans
4,1,5,1,4,0,440,2007,1438,39,-1.0,
5,1,5,1,4,1,440,2007,37,31,96.034477,of
5,1,5,1,4,2,511,2007,222,37,96.034477,"employees,"
5,1,5,1,4,3,764,2008,79,31,96.351791,and
5,1,5,1,4,4,872,2008,60,31,96.595512,for
5,1,5,1,4,5,963,2008,111,32,96.668816,other
5,1,5,1,4,6,1104,2014,192,32,95.740707,purposes.
5,1,5,1,4,7,1328,2011,67,29,96.173782,No.
5,1,5,1,4,8,1426,2008,41,32,96.72261,25
5,1,5,1,4,9,1499,2008,40,31,95.398972,of
5,1,5,1,4,10,1570,2010,94,30,95.404701,1938.
5,1,5,1,4,11,1695,2008,183,32,96.293976,National
4,1,5,1,5,0,437,2052,1434,47,-1.0,
5,1,5,1,5,1,437,2054,146,30,95.785477,Health
5,1,5,1,5,2,607,2052,78,47,96.456627,and
5,1,5,1,5,3,712,2054,184,32,90.816559,Pensions
5,1,5,1,5,4,923,2055,212,31,96.328194,Insurance
5,1,5,1,5,5,1160,2056,72,31,96.544128,Act
5,1,5,1,5,6,1259,2054,99,30,96.531723,1938.
5,1,5,1,5,7,1519,2054,19,21,0.0,*
5,1,5,1,5,8,1540,2055,183,32,0.0,Austral.
5,1,5,1,5,9,1750,2056,22,34,94.995178,2
5,1,5,1,5,10,1802,2056,69,38,94.791077,(A)
4,1,5,1,6,0,194,2110,1684,38,-1.0,
5,1,5,1,6,1,194,2111,87,37,95.330605,July
5,1,5,1,6,2,307,2114,18,30,96.46949,5
5,1,5,1,6,3,439,2112,60,30,96.116928,An
5,1,5,1,6,4,523,2111,72,31,96.116928,Act
5,1,5,1,6,5,617,2111,39,31,96.81926,to
5,1,5,1,6,6,679,2111,145,37,96.424698,impose
5,1,5,1,6,7,848,2110,161,38,95.828064,liability
5,1,5,1,6,8,1034,2118,102,30,95.7173,upon
5,1,5,1,6,9,1160,2110,215,38,95.544106,employers
5,1,5,1,6,10,1398,2111,41,32,96.744827,to
5,1,5,1,6,11,1462,2112,112,32,96.671539,make
5,1,5,1,6,12,1598,2111,280,32,96.162117,contributions
4,1,5,1,7,0,436,2156,1442,41,-1.0,
5,1,5,1,7,1,436,2156,40,31,96.466217,in
5,1,5,1,7,2,495,2156,148,39,96.588341,respect
5,1,5,1,7,3,661,2156,40,31,96.335419,of
5,1,5,1,7,4,719,2158,204,31,95.764908,insurance
5,1,5,1,7,5,941,2156,157,39,95.858269,against
5,1,5,1,7,6,1115,2158,147,32,96.393478,certain
5,1,5,1,7,7,1280,2156,287,39,96.389168,contingencies
5,1,5,1,7,8,1587,2158,191,39,90.864044,affecting
5,1,5,1,7,9,1798,2164,80,25,90.864044,em-
2,1,6,0,0,0,441,2202,1450,40,-1.0,
3,1,6,1,0,0,441,2202,1450,40,-1.0,
4,1,6,1,1,0,441,2202,1450,40,-1.0,
5,1,6,1,1,1,441,2203,162,38,43.137592,"plo'yees,"
5,1,6,1,1,2,635,2204,76,31,96.507401,and
5,1,6,1,1,3,744,2204,67,33,96.771149,the
5,1,6,1,1,4,844,2202,122,39,96.45681,"wives,"
5,1,6,1,1,5,999,2203,185,37,96.122002,"children,"
5,1,6,1,1,6,1216,2202,162,38,96.985031,"widows,"
5,1,6,1,1,7,1411,2204,79,31,96.138397,and
5,1,6,1,1,8,1522,2204,170,38,96.134438,orphans
5,1,6,1,1,9,1726,2204,40,31,93.215393,of
5,1,6,1,1,10,1798,2212,93,26,7.751526,em-°
2,1,7,0,0,0,196,2248,1684,282,-1.0,
3,1,7,1,0,0,436,2248,1443,87,-1.0,
4,1,7,1,1,0,436,2248,1443,39,-1.0,
5,1,7,1,1,1,436,2250,163,37,83.936775,ployees.
5,1,7,1,1,2,624,2251,68,30,96.840546,No.
5,1,7,1,1,3,717,2250,42,31,96.570953,26
5,1,7,1,1,4,785,2250,40,31,96.360619,of
5,1,7,1,1,5,852,2250,95,32,96.120804,1938.
5,1,7,1,1,6,972,2248,183,33,96.120804,National
5,1,7,1,1,7,1180,2248,147,31,96.439804,Health
5,1,7,1,1,8,1352,2248,82,33,96.272873,and
5,1,7,1,1,9,1456,2250,184,32,96.643707,Pensions
5,1,7,1,1,10,1670,2250,209,33,96.060814,Insurance
4,1,7,1,2,0,445,2295,1425,40,-1.0,
5,1,7,1,2,1,445,2296,247,38,85.556419,(Employers’
5,1,7,1,2,2,719,2295,308,35,95.988914,Contributions)
5,1,7,1,2,3,1061,2298,73,31,96.679291,Act
5,1,7,1,2,4,1157,2296,97,31,96.018799,1938.
5,1,7,1,2,5,1515,2296,204,33,89.160423,*Austral.
5,1,7,1,2,6,1746,2298,22,33,92.146896,2
5,1,7,1,2,7,1803,2298,67,37,92.146896,(B)
3,1,7,2,0,0,196,2351,1683,134,-1.0,
4,1,7,2,1,0,196,2351,1683,42,-1.0,
5,1,7,2,1,1,196,2354,88,39,96.2556,July
5,1,7,2,1,2,309,2356,19,31,96.2556,5
5,1,7,2,1,3,440,2355,60,30,95.993706,An
5,1,7,2,1,4,524,2354,73,31,95.993706,Act
5,1,7,2,1,5,620,2352,37,33,96.547447,to
5,1,7,2,1,6,682,2354,143,37,95.574493,impose
5,1,7,2,1,7,851,2351,161,40,96.120613,liability
5,1,7,2,1,8,1035,2359,101,31,95.700439,upon
5,1,7,2,1,9,1161,2351,217,39,96.024742,employees
5,1,7,2,1,10,1400,2354,42,32,96.666748,to
5,1,7,2,1,11,1463,2352,112,33,96.666748,make
5,1,7,2,1,12,1599,2354,280,32,96.417786,contributions
4,1,7,2,2,0,437,2398,1441,41,-1.0,
5,1,7,2,2,1,437,2399,40,32,96.058174,in
5,1,7,2,2,2,497,2399,150,38,96.904579,respect
5,1,7,2,2,3,664,2399,40,31,95.492828,of
5,1,7,2,2,4,720,2400,206,33,95.763237,insurance
5,1,7,2,2,5,944,2398,155,40,96.328445,against
5,1,7,2,2,6,1116,2399,148,32,96.350861,certain
5,1,7,2,2,7,1283,2399,287,39,96.673012,contingencies
5,1,7,2,2,8,1588,2400,191,39,93.219452,affecting
5,1,7,2,2,9,1799,2410,79,24,91.194023,em-
4,1,7,2,3,0,443,2446,1436,39,-1.0,
5,1,7,2,3,1,443,2446,161,37,92.001549,"ployees,"
5,1,7,2,3,2,636,2447,77,31,96.674896,and
5,1,7,2,3,3,747,2447,65,32,96.610481,the
5,1,7,2,3,4,845,2446,122,37,96.402916,"wives,"
5,1,7,2,3,5,1000,2446,186,37,96.006943,"children,"
5,1,7,2,3,6,1217,2446,163,37,96.034912,"widows,"
5,1,7,2,3,7,1412,2447,77,31,96.970703,and
5,1,7,2,3,8,1523,2446,171,39,96.219322,orphans
5,1,7,2,3,9,1727,2447,40,31,92.926758,of
5,1,7,2,3,10,1799,2454,80,24,92.684639,em-
3,1,7,3,0,0,441,2490,1439,40,-1.0,
4,1,7,3,1,0,441,2490,1439,40,-1.0,
5,1,7,3,1,1,441,2492,164,38,93.065056,ployees.
5,1,7,3,1,2,631,2494,68,29,95.548851,No.
5,1,7,3,1,3,725,2492,42,31,96.030312,27
5,1,7,3,1,4,796,2492,40,31,96.211555,of
5,1,7,3,1,5,865,2494,95,31,95.327682,1938.
5,1,7,3,1,6,987,2492,183,31,96.473656,National
5,1,7,3,1,7,1198,2491,145,31,96.277657,Health
5,1,7,3,1,8,1371,2490,80,32,96.543121,and
5,1,7,3,1,9,1476,2491,166,31,96.229828,Pension
5,1,7,3,1,10,1670,2492,210,33,96.135406,Insurance
2,1,8,0,0,0,197,2536,1685,203,-1.0,
3,1,8,1,0,0,197,2536,1685,139,-1.0,
4,1,8,1,1,0,449,2536,1427,42,-1.0,
5,1,8,1,1,1,449,2539,250,36,91.206253,(Employees’
5,1,8,1,1,2,732,2536,307,37,95.940155,Contributions)
5,1,8,1,1,3,1081,2539,73,31,94.856667,Act
5,1,8,1,1,4,1185,2538,98,31,96.543976,1938.
5,1,8,1,1,5,1523,2536,203,34,89.472488,*Austral.
5,1,8,1,1,6,1754,2539,22,34,92.848267,2
5,1,8,1,1,7,1811,2538,65,40,90.391869,(C)
4,1,8,1,2,0,197,2592,1685,39,-1.0,
5,1,8,1,2,1,197,2599,88,31,96.399353,Dec.
5,1,8,1,2,2,312,2596,41,31,89.929573,10
5,1,8,1,2,3,436,2596,61,30,96.084587,An
5,1,8,1,2,4,524,2595,73,31,96.084587,Act
5,1,8,1,2,5,624,2595,39,32,95.561768,to
5,1,8,1,2,6,689,2596,142,33,95.561768,amend
5,1,8,1,2,7,860,2594,66,35,93.266815,the
5,1,8,1,2,8,952,2594,199,33,91.85807,Seamen’s
5,1,8,1,2,9,1177,2592,302,39,96.518272,Compensation
5,1,8,1,2,10,1508,2595,74,31,96.134102,Act
5,1,8,1,2,11,1610,2595,106,32,58.285873,19111.
5,1,8,1,2,12,1744,2596,67,30,96.114822,No.
5,1,8,1,2,13,1840,2595,42,34,96.997604,56
4,1,8,1,3,0,443,2642,1439,33,-1.0,
5,1,8,1,3,1,443,2642,40,31,96.637589,of
5,1,8,1,3,2,508,2642,95,31,96.637589,1938.
5,1,8,1,3,3,1648,2643,182,32,95.414322,Austral.
5,1,8,1,3,4,1858,2643,24,31,96.606354,4
3,1,8,2,0,0,940,2710,159,29,-1.0,
4,1,8,2,1,0,940,2710,159,29,-1.0,
5,1,8,2,1,1,940,2710,159,29,96.151489,STATES
2,1,9,0,0,0,162,2757,489,58,-1.0,
3,1,9,1,0,0,162,2757,489,58,-1.0,
4,1,9,1,1,0,162,2757,489,58,-1.0,
5,1,9,1,1,1,162,2761,115,41,96.88488,New
5,1,9,1,1,2,309,2757,152,44,96.807999,South
5,1,9,1,1,3,493,2757,158,58,95.638245,Wales
2,1,10,0,0,0,201,2842,1683,317,-1.0,
3,1,10,1,0,0,201,2842,1683,317,-1.0,
4,1,10,1,1,0,201,2842,1682,39,-1.0,
5,1,10,1,1,1,201,2849,88,30,92.593079,Dec.
5,1,10,1,1,2,313,2847,42,31,96.714256,22
5,1,10,1,1,3,436,2847,60,30,96.565598,An
5,1,10,1,1,4,519,2845,73,32,95.736183,Act
5,1,10,1,1,5,613,2845,39,30,96.537582,to
5,1,10,1,1,6,677,2845,111,32,95.529663,make
5,1,10,1,1,7,813,2845,153,32,95.529663,further
5,1,10,1,1,8,988,2843,214,38,96.410568,provisions
5,1,10,1,1,9,1224,2842,42,32,96.683159,in
5,1,10,1,1,10,1289,2845,163,32,96.131569,relation
5,1,10,1,1,11,1479,2845,39,32,96.74865,to
5,1,10,1,1,12,1542,2845,65,32,96.331886,the
5,1,10,1,1,13,1632,2846,251,31,95.94265,constitution
4,1,10,1,2,0,443,2889,1440,36,-1.0,
5,1,10,1,2,1,443,2893,42,30,96.497887,of
5,1,10,1,2,2,507,2893,64,32,96.195602,the
5,1,10,1,2,3,592,2890,212,31,96.195602,Industrial
5,1,10,1,2,4,825,2889,254,32,96.248474,Commission
5,1,10,1,2,5,1101,2889,41,30,96.184441,of
5,1,10,1,2,6,1160,2891,90,31,96.733986,New
5,1,10,1,2,7,1269,2889,127,33,96.659683,South
5,1,10,1,2,8,1415,2891,127,31,95.891479,Wales
5,1,10,1,2,9,1562,2891,77,31,96.689644,and
5,1,10,1,2,10,1660,2893,67,32,93.271774,the
5,1,10,1,2,11,1748,2893,135,32,91.4907,Work-
4,1,10,1,3,0,445,2934,1439,40,-1.0,
5,1,10,1,3,1,445,2938,71,32,96.836594,ers’
5,1,10,1,3,2,549,2937,300,37,96.208389,Compensation
5,1,10,1,3,3,883,2934,255,32,95.621658,Commission
5,1,10,1,3,4,1171,2935,40,31,96.498657,of
5,1,10,1,3,5,1241,2938,91,31,96.516289,New
5,1,10,1,3,6,1364,2935,126,32,96.688004,South
5,1,10,1,3,7,1522,2937,140,37,95.959747,Wales;
5,1,10,1,3,8,1702,2938,37,31,96.4142,to
5,1,10,1,3,9,1772,2939,112,32,96.735985,make
4,1,10,1,4,0,443,2982,1440,40,-1.0,
5,1,10,1,4,1,443,2985,213,37,96.206886,provisions
5,1,10,1,4,2,680,2982,40,31,95.228462,in
5,1,10,1,4,3,744,2982,164,33,96.355011,relation
5,1,10,1,4,4,932,2982,40,31,96.659546,to
5,1,10,1,4,5,996,2982,64,32,96.201736,the
5,1,10,1,4,6,1086,2982,273,37,96.364693,investigation
5,1,10,1,4,7,1386,2983,40,31,95.60923,of
5,1,10,1,4,8,1450,2983,65,32,96.800964,the
5,1,10,1,4,9,1542,2982,105,33,96.761536,rents
5,1,10,1,4,10,1671,2985,40,30,96.692474,of
5,1,10,1,4,11,1735,2985,148,30,96.270737,certain
4,1,10,1,5,0,445,3027,1438,40,-1.0,
5,1,10,1,5,1,445,3030,183,37,96.064117,premises
5,1,10,1,5,2,649,3030,78,32,96.312897,and
5,1,10,1,5,3,749,3029,40,30,95.953461,of
5,1,10,1,5,4,809,3030,67,32,95.953461,the
5,1,10,1,5,5,899,3027,121,38,96.605385,prices
5,1,10,1,5,6,1040,3027,42,32,96.875473,of
5,1,10,1,5,7,1101,3027,147,32,96.831169,certain
5,1,10,1,5,8,1272,3027,264,34,96.403427,commodities
5,1,10,1,5,9,1558,3030,76,31,96.199402,and
5,1,10,1,5,10,1657,3030,39,31,96.199402,in
5,1,10,1,5,11,1720,3030,163,33,96.503258,relation
4,1,10,1,6,0,445,3074,1439,39,-1.0,
5,1,10,1,6,1,445,3078,42,32,95.680969,to
5,1,10,1,6,2,505,3077,67,32,96.534401,the
5,1,10,1,6,3,595,3075,164,32,96.307693,fixation
5,1,10,1,6,4,783,3075,40,31,96.307693,of
5,1,10,1,6,5,844,3075,66,32,96.774239,the
5,1,10,1,6,6,932,3074,122,37,96.41938,prices
5,1,10,1,6,7,1075,3074,40,31,96.50827,of
5,1,10,1,6,8,1136,3074,147,33,96.440346,certain
5,1,10,1,6,9,1307,3074,192,39,96.198807,"products,"
5,1,10,1,6,10,1522,3075,266,34,96.693695,commodities
5,1,10,1,6,11,1808,3077,76,33,85.59082,anc
4,1,10,1,7,0,447,3119,1437,40,-1.0,
5,1,10,1,7,1,447,3123,176,36,96.087288,services;
5,1,10,1,7,2,661,3123,39,32,96.79599,to
5,1,10,1,7,3,732,3121,170,33,96.285942,validate
5,1,10,1,7,4,933,3119,147,34,95.893867,certain
5,1,10,1,7,5,1115,3121,176,37,96.051987,matters;
5,1,10,1,7,6,1326,3121,44,32,95.808357,to
5,1,10,1,7,7,1400,3122,140,32,96.196548,amend
5,1,10,1,7,8,1574,3123,66,31,96.196548,the
5,1,10,1,7,9,1672,3123,212,32,95.965843,Industrial
2,1,11,0,0,0,158,3189,133,6,-1.0,
3,1,11,1,0,0,158,3189,133,6,-1.0,
4,1,11,1,1,0,158,3189,133,6,-1.0,
5,1,11,1,1,1,158,3189,133,6,95.0, 
2,1,12,0,0,0,201,3212,1682,43,-1.0,
3,1,12,1,0,0,201,3212,1682,43,-1.0,
4,1,12,1,1,0,201,3212,1682,43,-1.0,
5,1,12,1,1,1,201,3221,17,25,93.733719,1
5,1,12,1,1,2,265,3215,170,35,93.637741,Bulletin
5,1,12,1,1,3,456,3217,40,30,96.712112,of
5,1,12,1,1,4,519,3217,65,32,96.021797,the
5,1,12,1,1,5,605,3214,286,33,96.426636,International
5,1,12,1,1,6,911,3214,151,31,96.668495,Labour
5,1,12,1,1,7,1083,3213,128,32,96.84729,Office
5,1,12,1,1,8,1237,3212,166,39,96.015282,"(Basle),"
5,1,12,1,1,9,1424,3215,80,31,95.974724,Vol.
5,1,12,1,1,10,1526,3214,84,37,95.665451,"VII,"
5,1,12,1,1,11,1634,3217,96,37,93.286568,"1912,"
5,1,12,1,1,12,1751,3225,36,30,92.92186,p.
5,1,12,1,1,13,1810,3218,73,32,93.125336,337.
2,1,13,0,0,0,2034,2,15,15,-1.0,
3,1,13,1,0,0,2034,2,15,15,-1.0,
4,1,13,1,1,0,2034,2,15,15,-1.0,
5,1,13,1,1,1,2034,2,15,15,0.0,g
1,2,0,0,0,0,0,0,2156,3610,-1.0,
2,2,1,0,0,0,468,6,1246,57,-1.0,
3,2,1,1,0,0,468,6,1246,57,-1.0,
4,2,1,1,1,0,468,6,1246,46,-1.0,
5,2,1,1,1,1,468,6,162,27,39.34206,ey
5,2,1,1,1,2,711,21,5,3,35.946434,.
5,2,1,1,1,3,1015,13,528,39,27.53363,RRR
5,2,1,1,1,4,1563,20,151,20,18.365326,tact
5,2,1,1,1,5,1673,3,23,53,35.747246,ne
4,2,1,1,2,0,681,36,1033,27,-1.0,
5,2,1,1,2,1,681,36,7,7,0.0,.
5,2,1,1,2,2,1023,37,1,3,19.681885,:
5,2,1,1,2,3,1200,40,7,9,0.0,‘
5,2,1,1,2,4,1320,41,21,14,33.070496,ie
5,2,1,1,2,5,1420,41,3,3,0.0,:
5,2,1,1,2,6,1507,37,107,26,12.500336,"oot,"
5,2,1,1,2,7,1681,36,33,13,32.22747,aan
2,2,2,0,0,0,268,290,927,35,-1.0,
3,2,2,1,0,0,268,290,927,35,-1.0,
4,2,2,1,1,0,268,290,927,35,-1.0,
5,2,2,1,1,1,268,290,124,30,73.630127,1938
5,2,2,1,1,2,367,286,20,46,91.602249,—
5,2,2,1,1,3,408,292,145,28,95.019936,Indexes
5,2,2,1,1,4,1041,311,43,5,23.22654,—
5,2,2,1,1,5,1107,295,88,30,23.22654,4—
2,2,3,0,0,0,265,383,791,53,-1.0,
3,2,3,1,0,0,265,383,791,53,-1.0,
4,2,3,1,1,0,265,383,791,53,-1.0,
5,2,3,1,1,1,265,384,118,43,96.417023,New
5,2,3,1,1,2,403,383,150,45,96.337006,South
5,2,3,1,1,3,576,384,156,43,96.002274,Wales
5,2,3,1,1,4,761,385,295,51,96.749901,(continued)
2,2,4,0,0,0,549,463,1444,228,-1.0,
