level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,11,1,3,11,1623,3108,68,28,96.303612,and
5,1,11,1,3,12,1719,3107,147,29,96.303612,salaried
4,1,11,1,4,0,371,3148,887,42,-1.0,
5,1,11,1,4,1,371,3148,216,38,91.116447,employees].
5,1,11,1,4,2,631,3149,164,38,75.655655,(Fletorja
5,1,11,1,4,3,824,3151,150,37,89.291931,"Zyrtare,"
5,1,11,1,4,4,1003,3161,55,21,93.964745,no.
5,1,11,1,4,5,1089,3161,49,29,93.277466,"13,"
5,1,11,1,4,6,1165,3161,33,29,92.842064,p.
5,1,11,1,4,7,1231,3153,27,37,96.077629,1)
3,1,11,2,0,0,176,3195,1691,92,-1.0,
4,1,11,2,1,0,176,3195,1691,44,-1.0,
5,1,11,2,1,1,176,3195,80,29,96.854141,Mar.
5,1,11,2,1,2,284,3196,39,28,95.780739,28
5,1,11,2,1,3,371,3197,221,37,90.50856,Regulations
5,1,11,2,1,4,613,3199,106,28,96.948265,under
5,1,11,2,1,5,741,3197,56,30,96.39341,the
5,1,11,2,1,6,817,3199,66,28,96.648338,Act
5,1,11,2,1,7,903,3199,48,36,95.101089,[of
5,1,11,2,1,8,971,3200,79,36,89.589127,30th
5,1,11,2,1,9,1069,3200,107,38,96.684181,"April,"
5,1,11,2,1,10,1200,3200,92,38,96.620461,1932]
5,1,11,2,1,11,1312,3203,194,36,96.644661,respecting
5,1,11,2,1,12,1526,3201,56,30,96.741096,the
5,1,11,2,1,13,1603,3203,264,29,96.47097,establishment
4,1,11,2,2,0,369,3244,1185,43,-1.0,
5,1,11,2,2,1,369,3244,36,30,95.740723,of
5,1,11,2,2,2,429,3244,178,31,95.740723,chambers
5,1,11,2,2,3,632,3247,36,28,96.706917,of
5,1,11,2,2,4,692,3255,199,21,93.290398,commerce.
5,1,11,2,2,5,932,3247,164,37,91.574829,(Fletorja
5,1,11,2,2,6,1119,3248,156,38,92.917671,"Zyrtare,"
5,1,11,2,2,7,1302,3259,53,20,95.609657,no.
5,1,11,2,2,8,1384,3259,52,27,93.242897,"22,"
5,1,11,2,2,9,1462,3259,32,28,92.380379,p.
5,1,11,2,2,10,1523,3249,31,38,41.747849,1)
