level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,5,2,3,6,1906,2304,59,39,96.881622,de
5,1,5,2,3,7,2010,2303,51,41,96.747162,la
5,1,5,2,3,8,2106,2304,89,50,96.649475,ley
5,1,5,2,3,9,2234,2304,155,39,96.764946,sobre
5,1,5,2,3,10,2435,2303,82,41,95.949928,los
5,1,5,2,3,11,2559,2304,219,51,96.082138,grandes
4,1,5,2,4,0,475,2368,2426,54,-1.0,
5,1,5,2,4,1,475,2368,385,42,89.192245,minusvalidos
5,1,5,2,4,2,909,2369,85,53,65.461899,[SL
5,1,5,2,4,3,1037,2369,238,41,91.006386,1986-Al.
5,1,5,2,4,4,1330,2369,112,49,95.954124,(RF)
5,1,5,2,4,5,1494,2369,74,53,77.550331,1].
5,1,5,2,4,6,1656,2369,595,53,77.550331,"(Bundesgesetzblatt,"
5,1,5,2,4,7,2301,2371,118,39,96.263168,Part
5,1,5,2,4,8,2466,2371,45,48,96.123466,"I,"
5,1,5,2,4,9,2566,2371,335,48,96.235588,"1988-04-07,"
4,1,5,2,5,0,508,2436,350,54,-1.0,
5,1,5,2,5,1,508,2449,51,41,90.904312,p.
5,1,5,2,5,2,608,2436,250,48,95.47377,484-494)
3,1,5,3,0,0,315,2637,2527,451,-1.0,
4,1,5,3,1,0,315,2637,2527,42,-1.0,
5,1,5,3,1,1,315,2637,224,42,88.264305,ARGELIA
5,1,5,3,1,2,2594,2637,248,42,90.427147,ISN=4771
4,1,5,3,2,0,477,2768,1094,56,-1.0,
5,1,5,3,2,1,477,2772,254,52,93.289062,Empresas
5,1,5,3,2,2,772,2768,278,56,90.446381,publicas.
5,1,5,3,2,3,1131,2770,440,42,91.742699,Planificacion.
4,1,5,3,3,0,484,2902,2132,56,-1.0,
5,1,5,3,3,1,484,2906,315,40,96.032661,1988-01-12
5,1,5,3,3,2,872,2906,90,49,87.15799,Ley
5,1,5,3,3,3,999,2902,116,44,96.066139,num.
5,1,5,3,3,4,1164,2906,151,40,85.10778,88-01
5,1,5,3,3,5,1355,2918,93,38,96.716553,por
5,1,5,3,3,6,1495,2906,51,40,96.946335,la
5,1,5,3,3,7,1586,2918,89,38,96.94371,que
5,1,5,3,3,8,1715,2918,57,28,93.266518,se
5,1,5,3,3,9,1810,2904,253,54,92.690559,promulga
5,1,5,3,3,10,2110,2904,52,42,96.889366,la
5,1,5,3,3,11,2209,2906,86,50,96.956085,ley
5,1,5,3,3,12,2334,2906,155,38,96.599213,sobre
5,1,5,3,3,13,2534,2904,82,42,96.979919,los
4,1,5,3,4,0,479,2970,2200,53,-1.0,
5,1,5,3,4,1,479,2974,317,49,91.849487,principios
5,1,5,3,4,2,840,2979,248,32,92.35775,rectores
5,1,5,3,4,3,1129,2982,123,40,96.519615,para
5,1,5,3,4,4,1295,2972,85,39,96.521614,las
5,1,5,3,4,5,1423,2983,251,40,93.287796,empresas
5,1,5,3,4,6,1712,2970,251,53,91.410789,publicas
5,1,5,3,4,7,2004,2970,343,42,91.607483,economicas.
5,1,5,3,4,8,2437,2971,242,48,95.73027,(Journal
4,1,5,3,5,0,480,3038,1223,50,-1.0,
5,1,5,3,5,1,480,3038,280,49,95.977264,"officiel,"
5,1,5,3,5,2,812,3038,338,49,96.286613,"1988-01-13,"
5,1,5,3,5,3,1195,3038,80,40,96.002251,No.
5,1,5,3,5,4,1327,3039,49,48,93.09388,"2,"
5,1,5,3,5,5,1422,3051,50,37,92.928123,p.
5,1,5,3,5,6,1527,3039,176,48,96.482346,18-23)
3,1,5,4,0,0,2596,3235,249,41,-1.0,
4,1,5,4,1,0,2596,3235,249,41,-1.0,
5,1,5,4,1,1,2596,3235,249,41,87.144615,ISN=4772
2,1,6,0,0,0,485,3366,2417,121,-1.0,
3,1,6,1,0,0,485,3366,2417,121,-1.0,
4,1,6,1,1,0,485,3366,2417,54,-1.0,
5,1,6,1,1,1,485,3370,314,41,95.993523,1988-01-12
5,1,6,1,1,2,872,3370,88,50,93.73587,Ley
5,1,6,1,1,3,999,3366,116,44,95.251335,num.
5,1,6,1,1,4,1164,3371,152,39,93.28994,88-02
5,1,6,1,1,5,1359,3370,252,41,92.304436,relativa
5,1,6,1,1,6,1651,3383,24,28,96.933441,a
5,1,6,1,1,7,1720,3370,52,40,93.141754,la
5,1,6,1,1,8,1810,3367,441,53,90.16378,planificacion.
5,1,6,1,1,9,2339,3367,244,48,95.564804,(Journal
5,1,6,1,1,10,2625,3368,277,50,95.685883,"officiel,"
4,1,6,1,2,0,519,3436,892,51,-1.0,
5,1,6,1,2,1,519,3438,339,48,94.71109,"1988-01-13,"
5,1,6,1,2,2,901,3438,83,40,94.71109,No.
5,1,6,1,2,3,1035,3438,49,48,93.249779,"2,"
5,1,6,1,2,4,1131,3450,49,37,91.801682,p.
5,1,6,1,2,5,1230,3436,181,48,96.117653,24-27)
2,1,7,0,0,0,314,3944,486,4,-1.0,
3,1,7,1,0,0,314,3944,486,4,-1.0,
4,1,7,1,1,0,314,3944,486,4,-1.0,
5,1,7,1,1,1,314,3944,486,4,95.0, 
2,1,8,0,0,0,480,3970,2074,321,-1.0,
3,1,8,1,0,0,480,3970,2074,321,-1.0,
4,1,8,1,1,0,585,3970,1773,53,-1.0,
5,1,8,1,1,1,585,3970,78,49,87.155663,(*)
5,1,8,1,1,2,708,3972,126,39,95.327118,Esta
5,1,8,1,1,3,877,3972,175,47,95.994728,"lista,"
5,1,8,1,1,4,1099,3984,91,39,96.28788,que
5,1,8,1,1,5,1228,3974,155,38,96.07975,tiene
5,1,8,1,1,6,1424,3984,59,28,93.228127,un
5,1,8,1,1,7,1523,3971,251,41,89.203583,caracter
5,1,8,1,1,8,1812,3971,310,49,92.129318,"selectivo,"
5,1,8,1,1,9,2171,3972,187,39,93.160194,abarca
4,1,8,1,2,0,480,4036,2074,52,-1.0,
5,1,8,1,2,1,480,4038,320,41,91.294388,unicamente
5,1,8,1,2,2,841,4046,184,33,96.711716,textos
5,1,8,1,2,3,1065,4039,61,39,96.902557,de
5,1,8,1,2,4,1171,4039,140,48,96.744827,"1988,"
5,1,8,1,2,5,1360,4051,58,27,95.906517,en
5,1,8,1,2,6,1460,4036,154,43,95.906517,razon
5,1,8,1,2,7,1652,4039,58,40,96.866501,de
5,1,8,1,2,8,1755,4039,51,39,96.549728,la
5,1,8,1,2,9,1844,4036,319,52,96.074127,suspension
5,1,8,1,2,10,2202,4039,59,40,96.656227,de
5,1,8,1,2,11,2307,4039,51,40,96.502655,la
5,1,8,1,2,12,2399,4040,155,39,96.493347,Serie
4,1,8,1,3,0,481,4102,1877,56,-1.0,
5,1,8,1,3,1,481,4104,353,54,91.585258,Legislativa
5,1,8,1,3,2,872,4118,58,28,96.045586,en
5,1,8,1,3,3,975,4104,141,40,96.045586,1989.
5,1,8,1,3,4,1164,4106,58,38,95.809563,En
5,1,8,1,3,5,1260,4118,58,26,96.036209,un
5,1,8,1,3,6,1358,4102,190,44,93.186646,numero
5,1,8,1,3,7,1586,4103,221,52,92.444862,proximo
5,1,8,1,3,8,1842,4104,59,42,96.937485,de
5,1,8,1,3,9,1940,4104,318,42,96.365913,Documentos
5,1,8,1,3,10,2298,4104,60,40,95.828384,de
4,1,8,1,4,0,480,4170,1714,53,-1.0,
5,1,8,1,4,1,480,4171,224,43,96.353691,Derecho
5,1,8,1,4,2,744,4171,186,42,95.485336,Social
5,1,8,1,4,3,969,4183,59,28,93.195,se
5,1,8,1,4,4,1067,4170,317,53,68.825439,presentara
5,1,8,1,4,5,1424,4183,91,30,95.990417,una
5,1,8,1,4,6,1562,4171,148,40,96.372093,lista
5,1,8,1,4,7,1748,4171,58,40,96.860924,de
5,1,8,1,4,8,1847,4172,347,41,96.270844,referencias
4,1,8,1,5,0,488,4236,1342,55,-1.0,
5,1,8,1,5,1,488,4239,376,52,89.935303,legislativas
5,1,8,1,5,2,907,4238,509,52,91.203674,correspondientes
5,1,8,1,5,3,1459,4239,56,40,95.666611,al
5,1,8,1,5,4,1558,4236,89,45,95.423531,ano
5,1,8,1,5,5,1691,4239,139,40,95.423531,1989.
2,1,9,0,0,0,264,4412,2660,6,-1.0,
3,1,9,1,0,0,264,4412,2660,6,-1.0,
4,1,9,1,1,0,264,4412,2660,6,-1.0,
5,1,9,1,1,1,264,4412,2660,6,95.0, 
2,1,10,0,0,0,1567,4455,71,40,-1.0,
3,1,10,1,0,0,1567,4455,71,40,-1.0,
4,1,10,1,1,0,1567,4455,71,40,-1.0,
5,1,10,1,1,1,1567,4455,71,40,94.541443,124
1,2,0,0,0,0,0,0,2955,4570,-1.0,
2,2,1,0,0,0,64,94,2582,3472,-1.0,
3,2,1,1,0,0,64,94,2546,42,-1.0,
4,2,1,1,1,0,64,94,2546,42,-1.0,
5,2,1,1,1,1,64,94,227,42,86.935226,ARGELIA
5,2,1,1,1,2,2356,94,254,42,87.231079,ISN=4773
3,2,1,2,0,0,229,226,2142,258,-1.0,
4,2,1,2,1,0,229,226,1096,57,-1.0,
5,2,1,2,1,1,229,230,256,53,93.282677,Empresas
5,2,1,2,1,2,527,228,281,55,70.634506,publicas.
5,2,1,2,1,3,889,226,436,45,90.589684,Planificacion.
4,2,1,2,2,0,237,361,2134,58,-1.0,
5,2,1,2,2,1,237,366,316,41,96.277962,1988-01-12
5,2,1,2,2,2,627,366,92,50,95.393448,Ley
5,2,1,2,2,3,757,361,116,43,94.63549,num.
5,2,1,2,2,4,923,364,152,41,93.120384,88-03
5,2,1,2,2,5,1116,364,251,41,92.187569,relativa
5,2,1,2,2,6,1405,376,24,29,95.865128,a
5,2,1,2,2,7,1473,365,83,40,93.069809,los
5,2,1,2,2,8,1604,365,184,42,93.069809,fondos
5,2,1,2,2,9,1829,366,60,41,93.304588,de
5,2,1,2,2,10,1929,364,442,55,90.394012,participacion.
4,2,1,2,3,0,238,431,1514,53,-1.0,
5,2,1,2,3,1,238,432,247,48,96.233315,(Journal
5,2,1,2,3,2,527,431,281,50,96.210999,"officiel,"
5,2,1,2,3,3,861,432,335,49,96.353905,"1988-01-13,"
5,2,1,2,3,4,1240,432,84,40,95.941566,No.
5,2,1,2,3,5,1373,433,50,50,93.103462,"2,"
5,2,1,2,3,6,1468,445,49,39,91.550888,p.
5,2,1,2,3,7,1568,433,184,50,94.408859,27-29)
3,2,1,3,0,0,230,635,2384,454,-1.0,
4,2,1,3,1,0,2357,635,257,41,-1.0,
5,2,1,3,1,1,2357,635,257,41,72.669571,ISN=4774
4,2,1,3,2,0,238,765,2376,58,-1.0,
5,2,1,3,2,1,238,771,315,40,95.912453,1988-01-12
5,2,1,3,2,2,627,771,92,49,92.95311,Ley
5,2,1,3,2,3,757,765,116,44,94.969162,num.
5,2,1,3,2,4,924,768,153,40,95.906326,88-04
5,2,1,3,2,5,1115,781,89,39,96.542908,por
5,2,1,3,2,6,1248,768,55,40,95.656525,la
5,2,1,3,2,7,1341,781,90,40,96.661987,que
5,2,1,3,2,8,1469,783,59,26,96.76506,se
5,2,1,3,2,9,1567,769,258,42,93.128822,modifica
5,2,1,3,2,10,1864,784,28,39,92.459991,y
5,2,1,3,2,11,1932,771,255,50,96.272316,completa
5,2,1,3,2,12,2229,769,54,42,93.30439,la
5,2,1,3,2,13,2321,769,293,42,91.559387,ordenanza
4,2,1,3,3,0,232,835,2382,56,-1.0,
5,2,1,3,3,1,232,835,116,42,96.375923,num.
5,2,1,3,3,2,398,837,181,51,96.4217,"75-59,"
5,2,1,3,3,3,625,837,60,40,95.712463,de
5,2,1,3,3,4,727,836,56,40,96.528969,26
5,2,1,3,3,5,823,835,60,40,96.966362,de
5,2,1,3,3,6,923,836,314,52,96.576645,septiembre
5,2,1,3,3,7,1275,836,60,40,96.83136,de
5,2,1,3,3,8,1379,837,142,50,96.272484,"1975,"
5,2,1,3,3,9,1568,849,92,40,96.155533,por
5,2,1,3,3,10,1705,837,55,40,96.818489,la
5,2,1,3,3,11,1799,851,92,38,96.91787,que
5,2,1,3,3,12,1932,851,59,28,93.084969,se
5,2,1,3,3,13,2029,837,254,54,92.927422,promulga
5,2,1,3,3,14,2323,837,56,42,96.436089,el
5,2,1,3,3,15,2420,836,194,55,74.511658,Codigo
4,2,1,3,4,0,230,903,2214,56,-1.0,
5,2,1,3,4,1,230,905,62,40,96.492722,de
5,2,1,3,4,2,329,905,258,42,93.281097,Comercio
5,2,1,3,4,3,624,919,28,38,93.281097,y
5,2,1,3,4,4,692,917,59,27,93.301041,se
5,2,1,3,4,5,789,903,320,41,91.636375,determinan
5,2,1,3,4,6,1152,904,81,40,90.955048,las
5,2,1,3,4,7,1279,904,181,53,90.955048,reglas
5,2,1,3,4,8,1501,905,387,52,91.818764,particulares
5,2,1,3,4,9,1932,905,316,54,91.915245,aplicables
5,2,1,3,4,10,2291,917,25,28,96.220085,a
5,2,1,3,4,11,2360,905,84,40,96.220085,las
4,2,1,3,5,0,233,968,2306,57,-1.0,
5,2,1,3,5,1,233,985,252,40,92.648186,empresas
5,2,1,3,5,2,527,971,254,54,89.923264,publicas
5,2,1,3,5,3,824,968,339,44,91.687027,economicas.
5,2,1,3,5,4,1251,971,242,48,95.93512,(Journal
5,2,1,3,5,5,1533,973,286,50,95.93512,"officiel,"
5,2,1,3,5,6,1871,973,340,50,96.763443,"1988-01-13,"
5,2,1,3,5,7,2255,973,84,40,96.371078,No.
5,2,1,3,5,8,2389,975,51,48,92.626572,"2,"
5,2,1,3,5,9,2487,987,52,38,90.739876,p.
4,2,1,3,6,0,233,1040,183,49,-1.0,
5,2,1,3,6,1,233,1040,183,49,95.670433,29-33)
3,2,1,4,0,0,232,1243,2379,317,-1.0,
4,2,1,4,1,0,2359,1243,252,40,-1.0,
5,2,1,4,1,1,2359,1243,252,40,90.063789,ISN=4775
4,2,1,4,2,0,240,1372,2331,56,-1.0,
5,2,1,4,2,1,240,1376,313,40,96.067215,1988-01-12
5,2,1,4,2,2,628,1377,92,48,75.528252,Ley
5,2,1,4,2,3,759,1372,116,43,95.482796,num.
5,2,1,4,2,4,924,1376,149,39,96.190773,88-05
5,2,1,4,2,5,1115,1387,90,40,95.56398,por
5,2,1,4,2,6,1249,1375,52,41,96.620995,la
5,2,1,4,2,7,1341,1387,90,40,96.5793,que
5,2,1,4,2,8,1471,1388,57,28,96.804115,se
5,2,1,4,2,9,1567,1376,258,40,93.111404,modifica
5,2,1,4,2,10,1864,1389,28,39,93.111404,y
5,2,1,4,2,11,1932,1376,255,52,96.255066,completa
5,2,1,4,2,12,2231,1376,52,40,97.00441,la
5,2,1,4,2,13,2328,1377,87,51,96.194199,ley
5,2,1,4,2,14,2455,1375,116,41,78.774185,nium.
4,2,1,4,3,0,233,1441,2378,54,-1.0,
5,2,1,4,3,1,233,1443,183,49,96.297165,"84-17,"
5,2,1,4,3,2,462,1443,61,40,95.247894,de
5,2,1,4,3,3,564,1444,20,39,95.218071,7
5,2,1,4,3,4,627,1443,60,40,95.245613,de
5,2,1,4,3,5,728,1441,157,51,95.245613,julio
5,2,1,4,3,6,923,1441,58,40,96.224594,de
5,2,1,4,3,7,1025,1443,140,48,93.289551,"1984,"
5,2,1,4,3,8,1213,1441,251,42,92.4431,relativa
5,2,1,4,3,9,1503,1455,25,28,96.620132,a
5,2,1,4,3,10,1573,1443,84,40,93.121544,las
5,2,1,4,3,11,1705,1444,151,51,91.331871,leyes
5,2,1,4,3,12,1897,1444,62,40,93.217216,de
5,2,1,4,3,13,2003,1444,270,40,91.583527,finanzas.
5,2,1,4,3,14,2363,1441,248,48,96.348434,(Journal
4,2,1,4,4,0,232,1508,1131,52,-1.0,
5,2,1,4,4,1,232,1509,283,50,95.82373,"officiel,"
5,2,1,4,4,2,568,1509,341,48,95.961197,"1988-01-13,"
5,2,1,4,4,3,955,1508,81,40,95.668755,No.
5,2,1,4,4,4,1084,1509,49,48,90.527496,"2,"
5,2,1,4,4,5,1179,1521,48,39,89.969246,p.
5,2,1,4,4,6,1279,1508,84,48,96.513222,34)
3,2,1,5,0,0,234,1711,2405,319,-1.0,
4,2,1,5,1,0,2359,1711,253,40,-1.0,
5,2,1,5,1,1,2359,1711,253,40,83.054092,ISN=4776
4,2,1,5,2,0,240,1840,2332,56,-1.0,
5,2,1,5,2,1,240,1844,315,40,94.250191,1988-01-12
5,2,1,5,2,2,628,1844,92,49,92.31205,Ley
5,2,1,5,2,3,759,1840,116,41,95.611679,num.
5,2,1,5,2,4,925,1843,151,40,95.969658,88-06
5,2,1,5,2,5,1115,1855,90,40,95.969658,por
5,2,1,5,2,6,1249,1843,54,40,96.894531,la
5,2,1,5,2,7,1341,1856,91,39,96.600166,que
5,2,1,5,2,8,1471,1856,58,28,96.476105,se
5,2,1,5,2,9,1568,1844,259,41,93.189087,modifica
5,2,1,5,2,10,1865,1857,28,39,93.189087,y
5,2,1,5,2,11,1933,1844,255,52,96.012192,completa
5,2,1,5,2,12,2231,1844,53,40,96.566666,la
5,2,1,5,2,13,2328,1844,88,52,96.148483,ley
5,2,1,5,2,14,2455,1843,117,42,76.749023,nium.
4,2,1,5,3,0,234,1909,2405,55,-1.0,
5,2,1,5,3,1,234,1911,182,49,96.183609,"86-12,"
5,2,1,5,3,2,462,1909,61,42,96.847343,de
5,2,1,5,3,3,568,1911,49,40,96.661919,19
5,2,1,5,3,4,660,1909,60,41,96.423691,de
5,2,1,5,3,5,760,1919,191,44,96.42424,agosto
5,2,1,5,3,6,988,1909,59,41,96.677574,de
5,2,1,5,3,7,1089,1909,142,50,93.251717,"1986,"
5,2,1,5,3,8,1279,1909,250,43,91.4505,relativa
5,2,1,5,3,9,1569,1912,56,40,96.924469,al
5,2,1,5,3,10,1671,1909,222,55,79.357193,regimen
5,2,1,5,3,11,1932,1912,256,40,90.09491,bancario
5,2,1,5,3,12,2224,1924,28,39,93.215416,y
5,2,1,5,3,13,2291,1911,348,41,91.69812,crediticio.
4,2,1,5,4,0,241,1975,1515,55,-1.0,
5,2,1,5,4,1,241,1977,246,49,96.550407,(Journal
5,2,1,5,4,2,528,1976,284,50,96.013489,"officiel,"
5,2,1,5,4,3,864,1977,336,50,96.109169,"1988-01-13,"
5,2,1,5,4,4,1244,1979,84,39,94.314117,No.
5,2,1,5,4,5,1377,1979,50,48,93.298241,"2,"
5,2,1,5,4,6,1471,1991,50,39,92.464844,p.
5,2,1,5,4,7,1572,1975,184,53,96.579704,34-35)
3,2,1,6,0,0,236,2179,2382,384,-1.0,
4,2,1,6,1,0,2361,2179,253,41,-1.0,
5,2,1,6,1,1,2361,2179,253,41,83.373184,ISN=6471
4,2,1,6,2,0,236,2309,345,41,-1.0,
5,2,1,6,2,1,236,2309,345,41,89.560287,Sindicatos.
4,2,1,6,3,0,241,2440,2377,55,-1.0,
5,2,1,6,3,1,241,2443,312,40,84.750671,1988-07-19
5,2,1,6,3,2,632,2443,89,49,95.300766,Ley
5,2,1,6,3,3,759,2440,118,42,93.304863,num.
5,2,1,6,3,4,927,2443,152,40,46.168121,8§-28
5,2,1,6,3,5,1119,2443,153,40,96.351151,sobre
5,2,1,6,3,6,1317,2443,82,40,92.894402,las
5,2,1,6,3,7,1439,2443,354,41,92.38591,modalidades
5,2,1,6,3,8,1835,2444,60,40,93.263878,de
5,2,1,6,3,9,1936,2445,285,50,91.590843,ejercicio
5,2,1,6,3,10,2257,2444,91,40,95.963837,del
5,2,1,6,3,11,2391,2444,227,40,96.181786,derecho
4,2,1,6,4,0,236,2507,1980,56,-1.0,
5,2,1,6,4,1,236,2508,279,42,91.636162,sindical.
5,2,1,6,4,2,604,2507,245,48,96.422997,(Journal
5,2,1,6,4,3,892,2508,276,50,95.902779,"officiel,"
5,2,1,6,4,4,1220,2509,337,50,95.600258,"1988-07-20,"
5,2,1,6,4,5,1603,2509,85,41,93.435112,No.
5,2,1,6,4,6,1737,2511,84,49,93.082268,"29,"
5,2,1,6,4,7,1868,2524,51,39,91.791122,p.
5,2,1,6,4,8,1971,2509,245,50,96.517868,796-799)
3,2,1,7,0,0,234,2711,2412,387,-1.0,
4,2,1,7,1,0,2363,2711,252,41,-1.0,
5,2,1,7,1,1,2363,2711,252,41,90.796997,ISN=6795
4,2,1,7,2,0,234,2842,743,53,-1.0,
5,2,1,7,2,1,234,2844,387,51,91.550385,Cooperativas
5,2,1,7,2,2,665,2842,312,53,89.995506,agricolas.
4,2,1,7,3,0,241,2975,2343,57,-1.0,
5,2,1,7,3,1,241,2978,316,40,76.166458,1988-09-13
5,2,1,7,3,2,631,2979,224,39,90.550072,Decreto
5,2,1,7,3,3,893,2975,115,43,95.504395,num.
5,2,1,7,3,4,1056,2979,185,39,95.423851,88-170
5,2,1,7,3,5,1281,2978,155,41,96.573273,sobre
5,2,1,7,3,6,1476,2978,55,40,93.157646,el
5,2,1,7,3,7,1573,2986,258,34,91.95079,estatuto
5,2,1,7,3,8,1869,2982,127,50,96.684074,tipo
5,2,1,7,3,9,2033,2979,60,40,96.323029,de
5,2,1,7,3,10,2137,2979,54,40,93.299446,la
5,2,1,7,3,11,2229,2982,355,49,91.742088,cooperativa
4,2,1,7,4,0,237,3042,2409,56,-1.0,
5,2,1,7,4,1,237,3042,256,56,95.789391,agricola
5,2,1,7,4,2,532,3044,60,40,96.81826,de
5,2,1,7,4,3,632,3046,311,38,95.764244,servicios.
5,2,1,7,4,4,1031,3043,241,48,95.537186,(Journal
5,2,1,7,4,5,1312,3046,280,49,95.792427,"officiel,"
5,2,1,7,4,6,1645,3047,343,51,95.373032,"1988-09-14,"
5,2,1,7,4,7,2033,3046,83,40,95.290825,No.
5,2,1,7,4,8,2167,3046,81,49,93.301521,"37,"
5,2,1,7,4,9,2293,3059,51,39,90.90464,p.
5,2,1,7,4,10,2393,3047,253,48,96.517075,993-997)
