country,region,text,date,year,page,extracted_date,full_text
ALBANIA,,"Administrative Regulations under the Highways Act [of 12th March, 1932; labour dues]. (Fletorja Zyrtare, no. 34, p. 1)",30.5.,1933,3,May 30,"May 30 Administrative Regulations under the Highways Act [of 12th March, 1932; labour dues]. (Fletorja Zyrtare, no. 34, p. 1) "
ALBANIA,,"Prison Regulations [§§ 57—59, prison labour]. (op. cit. no. 57, p- 1)",18.8.,1933,3,Aug. 18,"Aug. 18 Prison Regulations [§§ 57—59, prison labour]. (op. cit. no. 57, p- 1) "
ARGENTINE REPUBLIC,,"Decree no. 16,115, to issue regulations under Act no. 11,544, respecting the statutory hours of work!, (B.O, no. 11,600, p. 961) Text: Arg. 1",16.1.,1933,4,Jan. 16,"Jan. 16 Decree no. 16,115, to issue regulations under Act no. 11,544, respecting the statutory hours of work!, (B.O, no. 11,600, p. 961) Text: Arg. 1 "
ARGENTINE REPUBLIC,,"Decree no. 16,116, respecting censuses of employers and employees in the Argentine Republic for the purposes of Act no. 11,5441 [of 12th September, 1929, respecting hours of work]. (B.O. no. 11,600, p. 963)",16.1.,1933,4,Jan. 16,"Jan. 16 Decree no. 16,116, respecting censuses of employers and employees in the Argentine Republic for the purposes of Act no. 11,5441 [of 12th September, 1929, respecting hours of work]. (B.O. no. 11,600, p. 963) "
ARGENTINE REPUBLIC,,"Decree no. 16,117, to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest? and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest®. (B.O. no. 11,600, p. 964)",16.1.,1933,4,Jan. 16,"Jan. 16 Decree no. 16,117, to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest? and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest®. (B.O. no. 11,600, p. 964) "
ARGENTINE REPUBLIC,,"Decree no. 17,816, to supplement the Decree [of 31st December, 1930] to issue regulations respecting the employment of persons engaged in tramway and omnibus undertakings [mainly details relating to the time sheets, registers, etc.]. (B.O. no. 11,629, p. 201)",3.3.,1933,4,Mar. 3,"Mar. 3. Decree no. 17,816, to supplement the Decree [of 31st December, 1930] to issue regulations respecting the employment of persons engaged in tramway and omnibus undertakings [mainly details relating to the time sheets, registers, etc.]. (B.O. no. 11,629, p. 201) "
ARGENTINE REPUBLIC,,"Decree no. 21,041, to issue regulations for the installation and operation of wireless stations [III, §§ 38—79, equipment of vessels with wireless]. (B.O. no. 11,733, P. 562)",3.5.,1933,4,May 3,"May 3 Decree no. 21,041, to issue regulations for the installation and operation of wireless stations [III, §§ 38—79, equipment of vessels with wireless]. (B.O. no. 11,733, P. 562) "
ARGENTINE REPUBLIC,,"Decree no. 23,054, to set up a tripartite committee of inquiry into the system of employment in bakeries (Act no. 11,3385). (B.O. no. 11,722, p. 1122)",8.6.,1933,4,June 8,"June 8 Decree no. 23,054, to set up a tripartite committee of inquiry into the system of employment in bakeries (Act no. 11,3385). (B.O. no. 11,722, p. 1122) "
ARGENTINE REPUBLIC,,"Decree no.. 24,768, to prolong for ninety days as from Ist July, 1933, the time limit fixed in section 28 of Decree no. 16,117 of 16th January last to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest?, no. 9105 [of 12th August, 1913] respecting compulsory rest on national holidays, and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest® [§ 28 relates to the application of Act no. 11,640 to work in ports, matitime work and work in tramway and omnibus undertakings]. (B.O. no. 11,741, P. 997)",8.7.,1933,4,July 8,"July 8 Decree no.. 24,768, to prolong for ninety days as from Ist July, 1933, the time limit fixed in section 28 of Decree no. 16,117 of 16th January last to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest?, no. 9105 [of 12th August, 1913] respecting compulsory rest on national holidays, and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest® [§ 28 relates to the application of Act no. 11,640 to work in ports, matitime work and work in tramway and omnibus undertakings]. (B.O. no. 11,741, P. 997) "
ARGENTINE REPUBLIC,,"Decree no. 25,652, to amend certain paragraphs of section 3r of the Decree of 31st December, 1930]® issuing regulations under Act no. 11,544 [of 12th September, 1929, respecting the eight-hour day]+ for the railway services, and to fix the time for the preparation of locomotives. (B.O. no. 11,759, p. 418)",27.7.,1933,4,July 27,"July 27 Decree no. 25,652, to amend certain paragraphs of section 3r of the Decree of 31st December, 1930]® issuing regulations under Act no. 11,544 [of 12th September, 1929, respecting the eight-hour day]+ for the railway services, and to fix the time for the preparation of locomotives. (B.O. no. 11,759, p. 418) "
