country,region,text,date,year,page,extracted_date,full_text
AUSTRALIA,Western Australia,"An Act to amend the Workers’ Compensation Act, 1912-1934‘. No. 50 of 1938. Workers’ Compensation Act Amendment Act, 1938. Austral. 1",31.1.,1939,4,Jan. 31,"Jan. 31 An Act to amend the Workers’ Compensation Act, 1912-1934‘. No. 50 of 1938. Workers’ Compensation Act Amendment Act, 1938. Austral. 1 "
BELGIUM,,"Royal Order to amend and supplement the Royal Order of 14th April, 1930°, to issue special regulations respecting painting by means of compressed air sprayers or spray painting. (Moniteur belge, 2nd February, 1939, No. 33, p. 533) Bel. 1",24.1.,1939,4,Jan. 24,"Jan. 24 Royal Order to amend and supplement the Royal Order of 14th April, 1930°, to issue special regulations respecting painting by means of compressed air sprayers or spray painting. (Moniteur belge, 2nd February, 1939, No. 33, p. 533) Bel. 1 "
BELGIUM,,"Royal Order to issue general regulations concerning the measures to be taken for the purpose of protecting the health of salaried employees working in industrial and commercial undertakings and likewise in services and establishments which are either public or of public utility. (Moniteur belge, 1st March, 1939, No. 60, p. 1315) Bel. 2",8.2.,1939,4,Feb. 8,"Feb. 8 Royal Order to issue general regulations concerning the measures to be taken for the purpose of protecting the health of salaried employees working in industrial and commercial undertakings and likewise in services and establishments which are either public or of public utility. (Moniteur belge, 1st March, 1939, No. 60, p. 1315) Bel. 2 "
BELGIUM,,"Royal Order to amend the Royal Order of 12th March, 1925°, issuing regulations for work in zinc works, and to extend the provisions of that Order to works engaged in the smelting or roasting of zinc or lead ores or the working up of lead-containing by-products of these operations. (Moniteur beige, 4th August, 1939, No. 216, p. 5441) Bel. 3",14.7.,1939,4,July 14,"July 14 Royal Order to amend the Royal Order of 12th March, 1925°, issuing regulations for work in zinc works, and to extend the provisions of that Order to works engaged in the smelting or roasting of zinc or lead ores or the working up of lead-containing by-products of these operations. (Moniteur beige, 4th August, 1939, No. 216, p. 5441) Bel. 3 "
BELGIUM,,"Royal Order respecting the setting up of an Endowment Fund to provide for war pensions, old age and widows’ pension bonuses and orphans’ allowances. (Moniteur belge, 26th July, 1939, No. 207, p. 5197) French edition only: Bel. 5",22.7.,1939,4,July 22,"July 22 Royal Order respecting the setting up of an Endowment Fund to provide for war pensions, old age and widows’ pension bonuses and orphans’ allowances. (Moniteur belge, 26th July, 1939, No. 207, p. 5197) French edition only: Bel. 5 "
BELGIUM,,"Legislative Order to supplement ‘the legislation respecting the employment of unemployed persons on national defence work. (Moniteur belge, 30th-31st October, 1939, Nos. 303-304. p. 7214) French edition only: Bel. 4",28.10.,1939,4,Oct. 28,"Oct. 28 Legislative Order to supplement ‘the legislation respecting the employment of unemployed persons on national defence work. (Moniteur belge, 30th-31st October, 1939, Nos. 303-304. p. 7214) French edition only: Bel. 4 "
BOLIVIA,,"Supreme Decree to issue the Labour Code. (Proteccion Social, March 1939, Vol. II, No. 14, p. 28) Bol. 1",26.5.,1939,4,May 26,"May 26 © Supreme Decree to issue the Labour Code. (Proteccion Social, March 1939, Vol. II, No. 14, p. 28) Bol. 1 "
BRAZIL,,"Legislative Decree No. 1237, to set up a system of labour courts. (Diario Oficial, 6th May, 1939, No. 103, p. 10,381) Braz. 1",2.5.,1939,4,May 2,"May 2 Legislative Decree No. 1237, to set up a system of labour courts. (Diario Oficial, 6th May, 1939, No. 103, p. 10,381) Braz. 1 "
BRAZIL,,"Legislative Decree No. 1346, to provide for the reorganisation of the National Labour Council. (Diario Oficial, 17th June,. 1939. No. 139, p. 14,475) Extracts : Braz. 4",15.6.,1939,4,June 15,"June 15 Legislative Decree No. 1346, to provide for the reorganisation of the National Labour Council. (Diario Oficial, 17th June,. 1939. No. 139, p. 14,475) Extracts : Braz. 4 "
BRAZIL,,"Legislative Decree No. 1395, to fix the normal hours of actual work of the crews of vessels of the national merchant service at eight hours a day. (Diario Oficial, 3rd July, 1939, No. 152, p. 15,813) Braz. 2",29.6.,1939,4,June 29,"June 29 Legislative Decree No. 1395, to fix the normal hours of actual work of the crews of vessels of the national merchant service at eight hours a day. (Diario Oficial, 3rd July, 1939, No. 152, p. 15,813) Braz. 2 "
