country,region,text,date,year,page,extracted_date,full_text
ALBANIA ),,"Decision No. 56 of the Council of Ministers, to supplement and amend Decision No. 26 of the Council of Ministers of 18 Mar. 1967 respecting the issue of workbooks to workers and the manner of makin entries therein [amends ss. 2 to 4]. (Ibid., 26 Apr.)",30.3.,1973,3,30 Mar.,"30 Mar. Decision No. 56 of the Council of Ministers, to supplement and amend Decision No. 26 of the Council of Ministers of 18 Mar. 1967 respecting the issue of workbooks to workers and the manner of makin entries therein [amends ss. 2 to 4]. (Ibid., 26 Apr.) "
ALBANIA ),,"Decree No. 5072, respecting compulsory service for idlers. (Ibid., 9 July)",29.6.,1973,3,29 June,"29 June Decree No. 5072, respecting compulsory service for idlers. (Ibid., 9 July) "
ALBANIA ),,"Decree No. 5122, to amend and supplement the Labour Code (Act No. 4170 of 12 Mar. 1966) [amends or supplements ss. 14, 15, 37, 38, 41, 50 and 55 and adds new ss. 38a, 40a and 49a]. (Ibid., 30 Dec.)",4.12.,1973,3,4 Dec.,"4 Dec. Decree No. 5122, to amend and supplement the Labour Code (Act No. 4170 of 12 Mar. 1966) [amends or supplements ss. 14, 15, 37, 38, 41, 50 and 55 and adds new ss. 38a, 40a and 49a]. (Ibid., 30 Dec.) "
ALBANIA ),,"Decree No. 5123, respecting the obligation of young specialists to work in the places to which they are assigned [repeals Decree No. 2814 of 22 Dec. 1958 on the same subject and Decision No. 22 of the Council of Ministers of 10 Feb. 1959 to prohibit workers refusing the occupation assigned to them from being employed in other occupations]. (Ibid. )",4.12.,1973,3,4 Dec.,"4 Dec. Decree No. 5123, respecting the obligation of young specialists to work in the places to which they are assigned [repeals Decree No. 2814 of 22 Dec. 1958 on the same subject and Decision No. 22 of the Council of Ministers of 10 Feb. 1959 to prohibit workers refusing the occupation assigned to them from being employed in other occupations]. (Ibid. ) "
ALBANIA ),,"Decree No. 5124, respecting the direct participation of senior staff in production work. (Ibid. )",4.12.,1973,3,4 Dec.,"4 Dec. Decree No. 5124, respecting the direct participation of senior staff in production work. (Ibid. ) "
ALBANIA ),,"Decree No. 5128, to extend technical safety and workers' protection regulations to work performed in agricultural co-operatives. (Ibid. )",4.12.,1973,3,4 Dec.,"4 Dec. Decree No. 5128, to extend technical safety and workers' protection regulations to work performed in agricultural co-operatives. (Ibid. ) "
ALGERIA,,"Order to amend and supplement certain provisions of the Order of 19 Oct. 1959, as amended, to provide for the application of the sickness insurance scheme in the non-agricultural sector [numerous amendments]. Journal Official"", 31 Aug.)",7.2.,1973,3,7 Feb.,"7 Feb. Order to amend and supplement certain provisions of the Order of 19 Oct. 1959, as amended, to provide for the application of the sickness insurance scheme in the non-agricultural sector [numerous amendments]. Journal Official"", 31 Aug.) "
ALGERIA,,"Decree No. 73-36, to restrict the hours of work of professional flight crews in air transport and service undertakings [repeals Decree No. 65-316 of 30 Dec. 1965 to fix the hours of work of crews employed in air transport and service undertakings]. (Ibid., 9 Mar.)",28.2.,1973,3,28 Feb.,"28 Feb. Decree No. 73-36, to restrict the hours of work of professional flight crews in air transport and service undertakings [repeals Decree No. 65-316 of 30 Dec. 1965 to fix the hours of work of crews employed in air transport and service undertakings]. (Ibid., 9 Mar.) "
ALGERIA,,"Order respecting the compensation payable for employment accidents sustained abroad [from 1 Apr. 1967]. (Ibid., 4 Sep.)",2.3.,1973,3,2 Mar.,"2 Mar. Order respecting the compensation payable for employment accidents sustained abroad [from 1 Apr. 1967]. (Ibid., 4 Sep.) "
ALGERIA,,"Ordinance No. 73-14, respecting copyright. [Ibid., 10 Apr.)",3.4.,1973,3,3 Apr.,"3 Apr. Ordinance No. 73-14, respecting copyright. [Ibid., 10 Apr.) "
