country,region,text,date,year,page,extracted_date,full_text
INTERNATIONAL,Austria—Czechoslovakia,"Agreement between the Republic of Austria and the Czechoslovak Republic respecting mutual! claims of pension insurance cartiers. (Bundesgesetzblatt 1926, no. 94, Pp. $50.)",12.7.,1924,4,July 12,"July 12 Agreement between the Republic of Austria and the Czechoslovak Republic respecting mutual! claims of pension insurance cartiers. (Bundesgesetzblatt 1926, no. 94, Pp. $50.) "
INTERNATIONAL,Austria — Germany,"Agreement between the Gcrman and Austrian Governments respecting un- employment relief. (Reichsgesetzblatt, 1924, II. no. 15, p. 89)",18.2.,1924,4,Feb. 18,"Feb. 18 Agreement between the Gcrman and Austrian Governments respecting un- employment relief. (Reichsgesetzblatt, 1924, II. no. 15, p. 89) "
INTERNATIONAL,Austria — Hungary,"Treaty between the Republic of Austria and the Kingdom of Hungary respect- ing the treatment of salaried employees, State pensioners and widows and orphans in the territory ceded by Hungary to Austria under the Treaties of St. Germain-cn-Laye and Trianon. (Bundesgesetzblatt 1925, no. 138, p. 581)",12.1.,1924,4,Jan. 12,"Jan. 12 Treaty between the Republic of Austria and the Kingdom of Hungary respect- ing the treatment of salaried employees, State pensioners and widows and orphans in the territory ceded by Hungary to Austria under the Treaties of St. Germain-cn-Laye and Trianon. (Bundesgesetzblatt 1925, no. 138, p. 581) "
INTERNATIONAL,Austria — Hungary,"Agreement to amend the Treaty concluded between the Republic of Austria and the Kingdom of Hungary on 12th January, 1924 [extension to 31st March, 1925, of the time limit for the transfer of contributions by Hungary to Austria]. (Bundesgesetzblatt, 1925, no. 139, Pp. 591)",30.9.,1924,4,Sept. 30,"Sept. 30 Agreement to amend the Treaty concluded between the Republic of Austria and the Kingdom of Hungary on 12th January, 1924 [extension to 31st March, 1925, of the time limit for the transfer of contributions by Hungary to Austria]. (Bundesgesetzblatt, 1925, no. 139, Pp. 591) "
INTERNATIONAL,Austria — Italy,"Exchange of ratifications of the Conventions between Austria and Italy (signed on 6th April, 1922] respecting provincial and communal pensions ratified by Austria on r2th October, 1923, and by Italy on 13th December, 1923 -- see Legislative Series, 1923, Chronological Index, Italy, p. 48]. (Bundesgesetzblatt, 1924, no. 271, p. 749)",12.6.,1924,4,June 12,"June 12 Exchange of ratifications of the Conventions between Austria and Italy (signed on 6th April, 1922] respecting provincial and communal pensions ratified by Austria on r2th October, 1923, and by Italy on 13th December, 1923 -- see Legislative Series, 1923, Chronological Index, Italy, p. 48]. (Bundesgesetzblatt, 1924, no. 271, p. 749) "
INTERNATIONAL,Belgium — France,"Labour Treaty between Belgium and France. (Revue du Travail, 1925, no. 2, p. 428; Bulletin du Ministére du Travail, 1925, nos. r—2—3, p. 87) Text: Int. 3",24.12.,1924,4,Dec. 24,"Dec. 24 Labour Treaty between Belgium and France. (Revue du Travail, 1925, no. 2, p. 428; Bulletin du Ministére du Travail, 1925, nos. r—2—3, p. 87) Text: Int. 3 "
INTERNATIONAL,Czechoslovakia — Denmark,"Provisional Agreement between the Czechoslovak Republic and the Kingdom of Denmark respecting commerce and navigation [provision made for thc conclusion of special agreements respecting social questions]. (Sbirka z4konu a narizeni (Sammlung der Gesetze und Verordnungen) 1924, no. 34; Dansk Lovtidende, 1924, A, no. 43, p. 95)",3.1.,1924,4,Jan. 3,"Jan. 3: Provisional Agreement between the Czechoslovak Republic and the Kingdom of Denmark respecting commerce and navigation [provision made for thc conclusion of special agreements respecting social questions]. (Sbirka z4konu a narizeni (Sammlung der Gesetze und Verordnungen) 1924, no. 34; Dansk Lovtidende, 1924, A, no. 43, p. 95) "
INTERNATIONAL,Czechoslovakia — Denmark,"Extension to 30th April, 1925, of validity of Provisional Agreement of 31st January, 1924, between the Czechoslovak Republic and the Kingdom of Denmark, respecting commerce and navigation. (Dansk Lovtidende, 1924, A, no. 42, Pp. 1339)",18.12.,1924,4,Dec. 18,"Dec. 18 Extension to 30th April, 1925, of validity of Provisional Agreement of 31st January, 1924, between the Czechoslovak Republic and the Kingdom of Denmark, respecting commerce and navigation. (Dansk Lovtidende, 1924, A, no. 42, Pp. 1339) "
INTERNATIONAL,Czechoslovakia — Germany,"Agreement between the Czechoslovak Republic and Germany respecting the regulation of the conditions of employment and service and the social insurance of the crews of vessels plying on the Oder which have been ceded by Germany to Czechoslovakia. (Sbirka z4koni a nafizeni (Sammlung der Gesetze und Verordnungen) 1926, no. 1; Reichsgesetzblatt, 1925, Part II, no. 55, Pp. 1139) Text: Int. 6 (A)",15.12.,1924,4,Dec. 15,"Dec. 15 Agreement between the Czechoslovak Republic and Germany respecting the regulation of the conditions of employment and service and the social insurance of the crews of vessels plying on the Oder which have been ceded by Germany to Czechoslovakia. (Sbirka z4koni a nafizeni (Sammlung der Gesetze und Verordnungen) 1926, no. 1; Reichsgesetzblatt, 1925, Part II, no. 55, Pp. 1139) Text: Int. 6 (A) "
INTERNATIONAL,Czechoslovakia — Germany,"Agreement between the Czechoslovak Republic and Germany respecting the regulation of the conditions of employment and service and the social insur- ance of crews of Czechoslovak vessels plying on the Elbe. (Sbirka zAkonti a na¥izeni (Sammlung der Gesetze und Verordnungen) 1926, no. 1; Reichs- gesetzblatt, 1925, Part II, no. 55, p- 1142) Text: Int. 6 (B)",15.12.,1924,4,Dec. 15,"Dec. 15 Agreement between the Czechoslovak Republic and Germany respecting the regulation of the conditions of employment and service and the social insur- ance of crews of Czechoslovak vessels plying on the Elbe. (Sbirka zAkonti a na¥izeni (Sammlung der Gesetze und Verordnungen) 1926, no. 1; Reichs- gesetzblatt, 1925, Part II, no. 55, p- 1142) Text: Int. 6 (B) "
