country,region,text,date,year,page,extracted_date,full_text
AUSTRALIA,New South Wales,1938 — Indexes — 4—,,,2,,1938 — Indexes — 4— 
CANADA,Saskatchewan,1938 — Indexes —6&—,,,4,,1938 — Indexes —6&— 
FRANCE,,1938 — Indexes —sg—,,,6,,1938 — Indexes —sg— 
GREAT BRITAIN,,"1988 — Indexes — 10 — GREAT BRITAIN (continued) Mar. 30 An Act .... to make provision as to the wages and conditions of employment of persons employed by makers of cinematograph films; and to provide for purposes connected with the matters aforesaid. 1 & 2 Geo. 6, ch. 17. Cinematograph Films Act, 1938. Extracts : G.B. 3 May 26 An Act to amend subsection (1) of section three, and subsection (2) of section five, of the Workmen’s Compensation Act, 1925*, with respect to persons engaged in plying for hire with any vehi- cle or vessel the use of which is obtained under a contract of bailment; and for purposes connected therewith. 1 & 2 Geo. 6, ch. 27. Workmen’s Compensation (Amendment) Act, 1938. *G.B. 4 July 13 An Act to restrict night work in the baking industry, and for purposes connected therewith. 1 & 2 Geo. 6, ch. 41. Baking Indus- try (Hours of Work) Act, 1938. *G.B. 5 July 13 An Act to make provision with respect to the remuneration of persons employed in connection with the mechanical transport of goods by road, and with respect to the making of recommenda- tions and reports, and the settlement of disputes, relating to mat- ters affecting such transport. 1 & 2 Geo. 6, ch. 44. Road Haulage Wages Act, 1938. *G.B. 8 July 29 An Act to regulate the hours of employment of persons under the age of eighteen years employed in certain occupations; to amend the Shops Act. 1934"", with respect to the regulation of the hours of employment of persons under the age of sixteen years, and with respect to the determination of the number of working hours of persons under the age of eighteen years; and for pur- poses connected with the matters aforesaid. 1 & 2 Geo. 6, ch. 69. Young Persons (Employment) Act, 1938. *G.B. 6 July 29 An Act to enable wage regulating authorities to make provision for holidays and holiday remuneration for workers whose wages they regulate, and to enable the Minister of Labour to assist vo- e ’ luntary schemes for securing holidays with pay for workers in any industry. 1 & 2 Geo. 6, ch. 70. Holidays with Pay Act, 1938. G.B. 7",,,8,,"1988 — Indexes — 10 — GREAT BRITAIN (continued) Mar. 30 An Act .... to make provision as to the wages and conditions of employment of persons employed by makers of cinematograph films; and to provide for purposes connected with the matters aforesaid. 1 & 2 Geo. 6, ch. 17. Cinematograph Films Act, 1938. Extracts : G.B. 3 May 26 An Act to amend subsection (1) of section three, and subsection (2) of section five, of the Workmen’s Compensation Act, 1925*, with respect to persons engaged in plying for hire with any vehi- cle or vessel the use of which is obtained under a contract of bailment; and for purposes connected therewith. 1 & 2 Geo. 6, ch. 27. Workmen’s Compensation (Amendment) Act, 1938. *G.B. 4 July 13 An Act to restrict night work in the baking industry, and for purposes connected therewith. 1 & 2 Geo. 6, ch. 41. Baking Indus- try (Hours of Work) Act, 1938. *G.B. 5 July 13 An Act to make provision with respect to the remuneration of persons employed in connection with the mechanical transport of goods by road, and with respect to the making of recommenda- tions and reports, and the settlement of disputes, relating to mat- ters affecting such transport. 1 & 2 Geo. 6, ch. 44. Road Haulage Wages Act, 1938. *G.B. 8 July 29 An Act to regulate the hours of employment of persons under the age of eighteen years employed in certain occupations; to amend the Shops Act. 1934"", with respect to the regulation of the hours of employment of persons under the age of sixteen years, and with respect to the determination of the number of working hours of persons under the age of eighteen years; and for pur- poses connected with the matters aforesaid. 1 & 2 Geo. 6, ch. 69. Young Persons (Employment) Act, 1938. *G.B. 6 July 29 An Act to enable wage regulating authorities to make provision for holidays and holiday remuneration for workers whose wages they regulate, and to enable the Minister of Labour to assist vo- e ’ luntary schemes for securing holidays with pay for workers in any industry. 1 & 2 Geo. 6, ch. 70. Holidays with Pay Act, 1938. G.B. 7 "
ITALY,,1938 — Indexes —12—,,,10,,1938 — Indexes —12— 
LEAGUE OF NATIONS,,"Territory of New Guinea (undér mandate exercised by the Commonwealth of Australia) Apr. 30 An Ordinance to amend the Native Labour Ordinance, 1935-1937”. No. 8 of 1938. Native Labour Ordinance, 1938. ¥*L.N. 1 (A) Nov. 15 An Ordinance to amend the Native Labour Ordinance, 1935-1938. No. 47 of 1938. Native Labour Ordinance (No, 2) 1938. *L.N. 1 (B)",,,10,,"Territory of New Guinea (undér mandate exercised by the Commonwealth of Australia) Apr. 30 An Ordinance to amend the Native Labour Ordinance, 1935-1937”. No. 8 of 1938. Native Labour Ordinance, 1938. ¥*L.N. 1 (A) Nov. 15 An Ordinance to amend the Native Labour Ordinance, 1935-1938. No. 47 of 1938. Native Labour Ordinance (No, 2) 1938. *L.N. 1 (B) "
LEAGUE OF NATIONS,,"Tanganyika Territory (under British mandate) Oct. 28 An Ordinance relating to the employment of women in industrial undertakings. No. 14 of 1938. Employment of Women Ordinance, 1938. *L.N. 2 |",,,10,,"Tanganyika Territory (under British mandate) Oct. 28 An Ordinance relating to the employment of women in industrial undertakings. No. 14 of 1938. Employment of Women Ordinance, 1938. *L.N. 2 | "
LUXEMBURG |,,"MOROCCO, FRENCH PROTECTORATE OF May 30 Decree to amend the Decree of 13th July, 1926, issuing regulations for employment in industrial and commercial. esta- blishments“. (Bulletin officiel du Protectorat de la République francaise au Maroc, 5th July, 1938, No. 1345, p. 1046) French edition only: Mor. 2 June 23 Decree to amend the Decree of 18th June, 1936, respecting the minimum remuneration of wage-earning and salaried employees*®. (Bulletin officiel du Protectorat de la République francaise au Maroc, 24th June, 1938, No. 1339, p. 809) French edition only : Mor. 1 July 13 Decree to issue regulations respecting the emigration of Moroccan workers. (Bulletin officiel du Protectorat de la République fran- aise au Maroc, 29th July, 1938, No. 1344, p. 1018) French. edition only: Mor. $",,,11,,"MOROCCO, FRENCH PROTECTORATE OF May 30 Decree to amend the Decree of 13th July, 1926, issuing regulations for employment in industrial and commercial. esta- blishments“. (Bulletin officiel du Protectorat de la République francaise au Maroc, 5th July, 1938, No. 1345, p. 1046) French edition only: Mor. 2 June 23 Decree to amend the Decree of 18th June, 1936, respecting the minimum remuneration of wage-earning and salaried employees*®. (Bulletin officiel du Protectorat de la République francaise au Maroc, 24th June, 1938, No. 1339, p. 809) French edition only : Mor. 1 July 13 Decree to issue regulations respecting the emigration of Moroccan workers. (Bulletin officiel du Protectorat de la République fran- aise au Maroc, 29th July, 1938, No. 1344, p. 1018) French. edition only: Mor. $ "
PORTUGAL,,1938S — Indexes _— 14 _,,,12,,1938S — Indexes _— 14 _ 
