country,region,text,date,year,page,extracted_date,full_text
AUSTRI A,,"1979—Aus . 2 Thi s translatio n reproduce s th e officia l consolidatio n o f th e Maternit y Protectio n Ac t o f 1 3 Mar . 195 7 (originall y translate d a s Legislative Series, 1957—Aus . 1A , 1960—Aus . 2)",,,1,,"1979—Aus .  2  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  o f  th e  Maternit y  Protectio n  Ac t  o f  1 3  Mar .  195 7  (originall y  translate d  a s  Legislative  Series,  1957—Aus .  1A ,  1960—Aus .  2) .  "
FEDERA L  REPUBLI C  O F  GERMAN Y,,1979 —,,,1,,1979 —  
FEDERA L  REPUBLI C  O F  GERMAN Y,,"Ger.F.R . 1 Thi s translatio n reproduce s a consolidatio n prepare d b y th e Internationa l Labou r Offic e o f th e Maternit y Protectio n Ac t o f 2 4 Jan . 195 2 (las t translate d a s Legislative Series, 1965—Ger.F.R . 2)",,,1,,"Ger.F.R .  1   Thi s  translatio n  reproduce s  a  consolidatio n  prepare d  b y  th e  Internationa l  Labou r  Offic e  o f  th e  Maternit y  Protectio n  Ac t  o f  2 4  Jan .  195 2  (las t  translate d  a s  Legislative  Series,  1965—Ger.F.R .  2) .  "
LUXEMBOUR G,,"1979—Lux . 2 Thi s translatio n reproduce s th e officia l consolidatio n o f th e Ac t o f 2 2 Apr . 196 6 t o mak e unifor m provisio n fo r th e annua l leav e wit h pa y o f employee s i n th e privat e secto r (originall y translate d a s Legislative Series, 1966 — Lux . 1)",,,1,,"1979—Lux .  2  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  o f  th e  Ac t  o f  2 2  Apr .  196 6  t o  mak e  unifor m  provisio n  fo r  th e  annua l  leav e  wit h  pa y  o f  employee s  i n  th e  privat e  secto r  (originall y  translate d  a s  Legislative  Series,  1966 —  Lux .  1) .  "
MEXIC O,,"3 0 Dec . 197 5 Decre e t o amen d s . 8 7 an d clause s II I an d I V o f s . 50 1 o f th e Federa l Labou r Act . (Diario Oficial, 3 1 Dec . 1975 ) Mex . I B (2/80 )",,,1,,"3 0  Dec .  197 5   Decre e  t o  amen d  s .  8 7  an d  clause s  II I  an d  I V  o f  s .  50 1  o f  th e  Federa l  Labou r  Act .  (Diario  Oficial,  3 1  Dec .  1975 )   Mex .  I B  (2/80 )  "
MEXIC O,,"2 8 Ma y 197 6 Decre e t o amen d an d supplemen t th e Federa l Labou r Act . (ibid. , 2 Jul y 1976 ) Mex . 1 C (2/80 )",,,1,,"2 8  Ma y  197 6   Decre e  t o  amen d  an d  supplemen t  th e  Federa l  Labou r  Act .  (ibid. ,  2  Jul y  1976 )   Mex .  1 C  (2/80 )  "
MEXIC O,,"2 7 Apr . 197 8 Decre e t o amen d th e Federa l Labou r Ac t i n th e matte r o f training , safet y an d healt h an d th e federa l responsibilit y fo r certai n activitie s an d sectors , (ibid. , 2 8 Apr . 1978 ) Mex . I D (2/80 )",,,1,,"2 7  Apr .  197 8   Decre e  t o  amen d  th e  Federa l  Labou r  Ac t  i n  th e  matte r  o f  training ,  safet y  an d  healt h  an d  th e  federa l  responsibilit y  fo r  certai n  activitie s  an d  sectors ,  (ibid. ,  2 8  Apr .  1978 )   Mex .  I D  (2/80 )  "
NETHERLAND S,,1979—Neth . 1 Thi s translatio n reproduce s th e officia l consolidatio n o f th e Work s Council s Ac t o f 2 8 Jan . 197 1 (originall y translate d i n th e Legislative Series a s 197 1 — Neth . 1),,,1,,1979—Neth .  1  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  o f  th e  Work s  Council s  Ac t  o f  2 8  Jan .  197 1  (originall y  translate d  i n  th e  Legislative  Series  a s  197 1  —  Neth .  1) .  
SWITZERLAN D,,"1 9 Apr . 197 8 Federa l Vocationa l Trainin g Act . ( Recueil des Lois Fédérales-Sammlung der eidgenössichen Gesetze, 1 1 Dec . 1979 ) Swi . lB(2/80 ) III . ERRAT A Legislativ e Series , 197 7",,,1,,"1 9  Apr .  197 8   Federa l  Vocationa l  Trainin g  Act .  (  Recueil  des  Lois  Fédérales-Sammlung  der  eidgenössichen  Gesetze,  1 1  Dec .  1979 )   Swi .  lB(2/80 )  III .   ERRAT A  Legislativ e  Series ,  197 7  "
SWITZERLAN D,,"O n p . 1 o f th e Annua l Supplement , unde r th e headin g Apprentices, fo r ""Fr . 2 "" rea d ""Fr . 3 "" IV . CHRONOLOGICA L LIS T O F LABOU R LEGISLATIO N ENACTE D I N 197 9 Introduction",,,1,,"O n  p .  1  o f  th e  Annua l  Supplement ,  unde r  th e  headin g  Apprentices,  fo r  ""Fr .  2 ""  rea d  ""Fr .  3 ""  IV .   CHRONOLOGICA L  LIS T  O F  LABOU R  LEGISLATIO N  ENACTE D  I N  197 9  Introduction  "
