country,region,text,date,year,page,extracted_date,full_text
INTERNATIONAL,BeIgoLuxemburg E Union—Germany,"Apr. 4 Provisional Commercial Treaty between the Belgo-Luxeinburg Economic Union and Germany [Art. emigration undertakings; Art. 13: crews of vessels engaged in inland navigation: ratified by Germany on 3rd September, 1925]. (Reichsgesetzblatt, 1925, II, p. 883)",,,4,,"Apr. 4 Provisional Commercial Treaty between the Belgo-Luxeinburg Economic Union and Germany [Art. emigration undertakings; Art. 13: crews of vessels engaged in inland navigation: ratified by Germany on 3rd September, 1925]. (Reichsgesetzblatt, 1925, II, p. 883) "
INTERNATIONAL,BeIgoLuxemburg E Union—Germany,See also Germany (Sept. 3),,,4,,See also Germany (Sept. 3). 
INTERNATIONAL,BelgoLuxemburg E Union—Latvia,"July 7 Treaty of Commerce and Navigation between Latvia and the Beigo-Luxem. burg Economic Union [Art. 23: emigration undertakings]. (Likumu un ministru kabineta noteikumu kräjums, 1926, no. 8, p. 99; Moniteur beIge, 1926, no. 245, p. 4779)",,,4,,"July 7 Treaty of Commerce and Navigation between Latvia and the Beigo-Luxem. burg Economic Union [Art. 23: emigration undertakings]. (Likumu un ministru kabineta noteikumu kräjums, 1926, no. 8, p. 99; Moniteur beIge, 1926, no. 245, p. 4779) "
INTERNATIONAL,Bulgaria—Italy,"Oct. 27 Provisional Commercial Agreement concluded between Bulgaria and the Kingdom of Italy. (Gazzetta Ufficiale, 1926, flO. 158, p. 2994)",,,4,,"Oct. 27 Provisional Commercial Agreement concluded between Bulgaria and the Kingdom of Italy. (Gazzetta Ufficiale, 1926, flO. 158, p. 2994) "
INTERNATIONAL,Bulgaria—Poland,"Apr. 29 Provisional Treaty of Commerce and Navigation between Poland and Bul- garia. (Dziennik Ustaw, 1927, pOZ. 32, p. 33)",,,4,,"Apr. 29 Provisional Treaty of Commerce and Navigation between Poland and Bul- garia. (Dziennik Ustaw, 1927, pOZ. 32, p. 33) "
INTERNATIONAL,Czechoslovakia—Poland,"Apr. 23 Commercial Agreement between the Polish Republic and the Czechoslovak Republic. (Dziennik Ustaw, 1926, POZ. 644, p. 1228; Polnische Gesetze und Verordnungen, 1916, no. 22, p. 331)",,,4,,"Apr. 23 Commercial Agreement between the Polish Republic and the Czechoslovak Republic. (Dziennik Ustaw, 1926, POZ. 644, p. 1228; Polnische Gesetze und Verordnungen, 1916, no. 22, p. 331) "
INTERNATIONAL,Czechoslovakia—Poland,"May 30 Agreement between the Polish Republic and the Czechoslovak Republic respecting facilities in connection with local frontier traffic. (Dziennik Ustaw, 1926, POZ. 263, p. 515)",,,4,,"May 30 Agreement between the Polish Republic and the Czechoslovak Republic respecting facilities in connection with local frontier traffic. (Dziennik Ustaw, 1926, POZ. 263, p. 515) "
INTERNATIONAL,Czechoslovakia—Poland,See also Czechoslovak Republic (Nov. 14),,,4,,See also Czechoslovak Republic (Nov. 14). 
INTERNATIONAL,Czechoslovakia—Ru mania,"Apr. i6 Protocol respecting landowners in the frontier zones [Arts. V, VIII—X: workers in frontier zones]. (Sbirka zákonü a 1926, flO. 44; Monitorul oficial, 1926, p. 56i)",,,4,,"Apr. i6 Protocol respecting landowners in the frontier zones [Arts. V, VIII—X: workers in frontier zones]. (Sbirka zákonü a 1926, flO. 44; Monitorul oficial, 1926, p. 56i) "
INTERNATIONAL,Czechoslovakia—Ru mania,See also Rumania (June 25),,,4,,See also Rumania (June 25). 
INTERNATIONAL,Denmark—Finland,"June 4 Agreement between the Government of the Republic of Finland and the Government of the Kingdom of Denmark concerning reciprocal recognition of the tonnage certificates of Finnish and Danish vessels. (Suomen Asetus- .kokoelma or Finlands Forfattningssaniling, 1925, no. 230, p. 723)",,,4,,"June 4 Agreement between the Government of the Republic of Finland and the Government of the Kingdom of Denmark concerning reciprocal recognition of the tonnage certificates of Finnish and Danish vessels. (Suomen Asetus- .kokoelma or Finlands Forfattningssaniling, 1925, no. 230, p. 723) "
INTERNATIONAL,Denmark—Finland,See also Finland (June 17),,,4,,See also Finland (June 17). 
INTERNATIONAL,Denmark— Great Britain,"Nov. i8 Convention between the United Kingdom and Denmark respecting compensa- tion to workmen for accidents arising ont of their employment. (Lovtidenden A, 1927, no. 12, p. 164; United Kingdom Treaty Series, 1927, no. 12)",,,4,,"Nov. i8 Convention between the United Kingdom and Denmark respecting compensa- tion to workmen for accidents arising ont of their employment. (Lovtidenden A, 1927, no. 12, p. 164; United Kingdom Treaty Series, 1927, no. 12) "
INTERNATIONAL,Estonia—Finland,"Dec. io Convention between the Republic of Estonia and the Republic of Finland respecting compensation for industrial accidents. (Suomen Asetuskokoelma or Finlands Forfattningssamling, 1926, no. 210, p. 538; Riigi Teataja, 1926, no. 40, p. 454) Text: mt. 4",,,4,,"Dec. io Convention between the Republic of Estonia and the Republic of Finland respecting compensation for industrial accidents. (Suomen Asetuskokoelma or Finlands Forfattningssamling, 1926, no. 210, p. 538; Riigi Teataja, 1926, no. 40, p. 454) Text: mt. 4 "
INTERNATIONAL,Estonia—Germany,"Mar. 13 Consular Treaty between the Republic of Estonia and the German Federation [Arts. XIX ef seq. shipping]. (Riigi Teataja, 1926, no. 39, p. 429)",,,4,,"Mar. 13 Consular Treaty between the Republic of Estonia and the German Federation [Arts. XIX ef seq. shipping]. (Riigi Teataja, 1926, no. 39, p. 429) "
INTERNATIONAL,Estonia—Germany,577) — 5,,,5,,('577) — 5 
INTERNATIONAL,Finland—Hungary,"May 19 Treaty of Commerce and Navigation between Finland and Hungary [Art. x, mutual rights of nationals to engage inier ella in manual work]. (Suomen Asetuskokoelma or Finlands Forfattningssamling, 1926, p. 289; Budapc-sti Kozlony, 1926, no. 94)",,,5,,"May 19 Treaty of Commerce and Navigation between Finland and Hungary [Art. x, mutual rights of nationals to engage inier ella in manual work]. (Suomen Asetuskokoelma or Finlands Forfattningssamling, 1926, p. 289; Budapc-sti Kozlony, 1926, no. 94) "
INTERNATIONAL,Finland—Norway,"Feb. Convention between the Republic of Finland and the Kingdom of Norway respecting timber floating on the Pasvik [Art. XXIII— XXIV: accident and sickness insurance, recruiting and payment of workers]. (Suomen Asetusko- koelma or Finlands Forfattningssamling, 1926, p. 4ix; Overenskonister med fremmede stater, 1926, no. 6, pp. 218—219)",,,5,,"Feb. Convention between the Republic of Finland and the Kingdom of Norway respecting timber floating on the Pasvik [Art. XXIII— XXIV: accident and sickness insurance, recruiting and payment of workers]. (Suomen Asetusko- koelma or Finlands Forfattningssamling, 1926, p. 4ix; Overenskonister med fremmede stater, 1926, no. 6, pp. 218—219) "
INTERNATIONAL,France—Latvia,"Feb. i6 Treaty of Commerce between France and Latvia [Art. 19 (3): transportation of emigrants]. (Likumu un ministru kabineta noteikumu kräjums, 1925, no. 5, p. 83)",,,5,,"Feb. i6 Treaty of Commerce between France and Latvia [Art. 19 (3): transportation of emigrants]. (Likumu un ministru kabineta noteikumu kräjums, 1925, no. 5, p. 83) "
INTERNATIONAL,France—Poland,"Feb. 3 Protocol concerning the immigration of Polish workers into France [in pur- suance of the Franco-Polish Agreement of 17th April, 1924). (Bulletin dii Ministère du Travail, 1925, 1105. 4—5—6, p. 207)",,,5,,"Feb. 3 Protocol concerning the immigration of Polish workers into France [in pur- suance of the Franco-Polish Agreement of 17th April, 1924). (Bulletin dii Ministère du Travail, 1925, 1105. 4—5—6, p. 207) "
INTERNATIONAL,France—Poland,"Dcc. 30 Consular agreement between Poland and France [Art. 23: seamen's pay; art. ship surveying]. (Dziennik Ustaw, 2928, pOZ. 528)",,,5,,"Dcc. 30 Consular agreement between Poland and France [Art. 23: seamen's pay; art. ship surveying]. (Dziennik Ustaw, 2928, pOZ. 528) "
INTERNATIONAL,Germany—Lithuania,"July i6 Agreement to supplement section zo of the Commercial Agreement of ist June, 1923, between Germany and Lithuania. (Reichsgesetzblatt 1928, II, no. 24, p. 378)",,,5,,"July i6 Agreement to supplement section zo of the Commercial Agreement of ist June, 1923, between Germany and Lithuania. (Reichsgesetzblatt 1928, II, no. 24, p. 378) "
INTERNATIONAL,Great Britain—Siam,"July 24 Treaty of Commerce and Navigation between the United Kingdom and Siam [Art. 8: British subjects in Siamese Territory exempt from compulsory manual labour). (United Kingdom Treaty Series, 1926, no. 8)",,,5,,"July 24 Treaty of Commerce and Navigation between the United Kingdom and Siam [Art. 8: British subjects in Siamese Territory exempt from compulsory manual labour). (United Kingdom Treaty Series, 1926, no. 8) "
INTERNATIONAL,Hungary—Poland,"Mar. a6 Commercial Treaty between Hungary and Poland [Art. XII: navigation (provisions respecting crews): ratifications exchanged on 4th September, 1925]. (1925. eVi OrszSgos Torvenytar, p. 269)",,,5,,"Mar. a6 Commercial Treaty between Hungary and Poland [Art. XII: navigation (provisions respecting crews): ratifications exchanged on 4th September, 1925]. (1925. eVi OrszSgos Torvenytar, p. 269) "
INTERNATIONAL,Hungary—Poland,See also Hungary (Sept. rz) and Poland (Sept. 3),,,5,,See also Hungary (Sept. rz) and Poland (Sept. 3). 
INTERNATIONAL,ltaly—Latvia,"July 25 Commercial Agreement between the Republic of Latvia and the Kingdom of Italy [Art. navigation]. (Valdibas Vestnesis, 2926, 110. 285, p. I)",,,5,,"July 25 Commercial Agreement between the Republic of Latvia and the Kingdom of Italy [Art. navigation]. (Valdibas Vestnesis, 2926, 110. 285, p. I) "
INTERNATIONAL,Italy—Kingdom of the Serbs Croats and Slovenes,"June 25 Reciprocal Agreement respecting social insurance. (Bollettino della Emi- grazione, 1925, no. iz, p. 1238)",,,5,,"June 25 Reciprocal Agreement respecting social insurance. (Bollettino della Emi- grazione, 1925, no. iz, p. 1238) "
INTERNATIONAL,Italy—Spain,"Nov. 25 Agreement between Italy and Spain concerning co-operation between their respective emigration services in connection with the protection and assistance of emigrants during the voyage. (Gazzetta Ufficiale, 1926, p. 389; Bollettino del Lavoro, 1926, vol. XLV, no. i, p. 11—3; Boletin de la Dirección Ge- neral de Emigracion, 2925, 110. 6, p. 835) Text: mt. 3",,,5,,"Nov. 25 Agreement between Italy and Spain concerning co-operation between their respective emigration services in connection with the protection and assistance of emigrants during the voyage. (Gazzetta Ufficiale, 1926, p. 389; Bollettino del Lavoro, 1926, vol. XLV, no. i, p. 11—3; Boletin de la Dirección Ge- neral de Emigracion, 2925, 110. 6, p. 835) Text: mt. 3 "
INTERNATIONAL,Italy—Spain,See also Italy (Dcc. 27). —6----,,,5,,See also Italy (Dcc. 27). —6---- 
INTERNATIONAL,Japan— Latvia,"July 4 Treaty of Commerce and Navigation between the Republic of Latvia and the Empire of Japan. (Likumu un ministru Kabineta noteikumu krãjums, 1927, 110. 15, 515)",,,6,,"July 4 Treaty of Commerce and Navigation between the Republic of Latvia and the Empire of Japan. (Likumu un ministru Kabineta noteikumu krãjums, 1927, 110. 15, 515) "
