country,region,text,date,year,page,extracted_date,full_text
ALGERIA,,"Act No. 78-12, to make general provision for workers’ conditions of employment. (ibid., 8 Aug.) Alg. 1 (1/79)",5.8.,1978,2,5 Aug.,"5 Aug. Act No. 78-12, to make general provision for workers’ conditions of employment. (ibid., 8 Aug.) Alg. 1 (1/79) "
ARGENTINA,,"Act No. 21824, to replace s. 177 of the rules governing contracts of employment, asconsolidated by Decree No. 390/76 [LS 1976—Arg. 1 ]. ( Boletin Oficial, 30 June)",27.6.,1978,2,27 June,"27 June Act No. 21824, to replace s. 177 of the rules governing contracts of employment, asconsolidated by Decree No. 390/76 [LS 1976—Arg. 1 ]. ( Boletin Oficial, 30 June) "
ARGENTINA,,"Act No. 21864, respecting the readjustment of benefits and credits under the social security scheme. (ibid., 4 Sep.)",18.8.,1978,2,18 Aug.,"18 Aug. Act No. 21864, respecting the readjustment of benefits and credits under the social security scheme. (ibid., 4 Sep.) "
AUSTRALIA,,"An Act to amend the Superannuation Act 1922, the Superannuation Act 1976 and the Superannuation Amendment Act 1976, and for related purposes. (numerous amendments]. No. 17. Superannuation Acts Amendment Act 1978",24.4.,1978,2,24 Apr.,"24 Apr. An Act to amend the Superannuation Act 1922, the Superannuation Act 1976 and the Superannuation Amendment Act 1976, and for related purposes. (numerous amendments]. No. 17. Superannuation Acts Amendment Act 1978. "
AUSTRALIA,,"An act to amend the Conciliation and Arbitration Act 1904 [LS 1965—Aust. | (consolidation) . . . 1972—Aust. | ]in respect of the jurisdiction of the Federal Court of Australia [amends s. 118A, replaces s. 118B and inserts new ss. 118C and 118D}]. No. 53. Conciliation and Arbitration Amendment { Federal Court of Australia) Act 1978",15.6.,1978,2,15 June,"15 June An act to amend the Conciliation and Arbitration Act 1904 [LS 1965—Aust. | (consolidation) . . . 1972—Aust. | ]in respect of the jurisdiction of the Federal Court of Australia [amends s. 118A, replaces s. 118B and inserts new ss. 118C and 118D}]. No. 53. Conciliation and Arbitration Amendment { Federal Court of Australia) Act 1978. "
AUSTRALIA,,"An Act to provide for the Government of the Northern Territory of Australia, and for related purposes. No. 58. Northern Territory (Self-Government) Act 1978",22.6.,1978,2,22 June,"22 June An Act to provide for the Government of the Northern Territory of Australia, and for related purposes. No. 58. Northern Territory (Self-Government) Act 1978. "
AUSTRALIA,,"An Act to amend the National Health Act 1953 [inter alia, inserts a new Part III (Travel and accommodation allowances in respect of patients in isolated places)]. No. 88. National Health Amendment Act 1978",22.6.,1978,2,22 June,"22 June An Act to amend the National Health Act 1953 [inter alia, inserts a new Part III (Travel and accommodation allowances in respect of patients in isolated places)]. No. 88. National Health Amendment Act 1978. "
AUSTRALIA,,"An Act to amend the Health Insurance Act 1973, and for other purposes numerous amendments]. No. 89. Health Insurance Amendment Act 1978",22.6.,1978,2,22 June,"22 June An Act to amend the Health Insurance Act 1973, and for other purposes numerous amendments]. No. 89. Health Insurance Amendment Act 1978. "
AUSTRALIA,,An Act to amend the Trade Union Training Authority Act 1975 [numerous amendments]. No. 92. Trade Union Training Authority Amendment Act 1978,22.6.,1978,2,22 June,22 June An Act to amend the Trade Union Training Authority Act 1975 [numerous amendments]. No. 92. Trade Union Training Authority Amendment Act 1978. 
AUSTRALIA,,"An Act to establish a Commonwealth Employment Service, and for other purposes. No. 102. Commonwealth Employment Service Act 1978. Aust. I (2/79)",29.8.,1978,2,29 Aug.,"29 Aug. An Act to establish a Commonwealth Employment Service, and for other purposes. No. 102. Commonwealth Employment Service Act 1978. Aust. I (2/79) "
AUSTRALIA,,An Act to amend the Re-establishment and Employment Act 1945 [LS 1945— Austral. 1] [repeals Div. 5 (Commonwealth Employment Service) of Part II]. No. 103. Re-establishment and Employment Amendment Act 1978,29.8.,1978,2,29 Aug.,29 Aug. An Act to amend the Re-establishment and Employment Act 1945 [LS 1945— Austral. 1] [repeals Div. 5 (Commonwealth Employment Service) of Part II]. No. 103. Re-establishment and Employment Amendment Act 1978. 
AUSTRALIA,,AnAct to amend the Social Services Act 1947 [LS 1947—Austral.3. . . 1951— Aust. 2] [numerous amendments]. No. 128. Social Services Amendment Act 1978,26.10.,1978,3,26 Oct.,26 Oct. AnAct to amend the Social Services Act 1947 [LS 1947—Austral.3. . . 1951— Aust. 2] [numerous amendments]. No. 128. Social Services Amendment Act 1978. 
AUSTRALIA,,"An Act to amend the National Health Act 1953, and for other purposes numerous amendments]. No. 132. National Health Amendment Act (No. 2) 1978",31.10.,1978,3,31 Oct.,"31 Oct. An Act to amend the National Health Act 1953, and for other purposes numerous amendments]. No. 132. National Health Amendment Act (No. 2) 1978. "
AUSTRALIA,,"An Act to amend the Health Insurance Act 1973, and for other purposes numerous amendments]. No. 133. Health Insurance Amendment Act (No. 2) 1978",31.10.,1978,3,31 Oct.,"31 Oct. - An Act to amend the Health Insurance Act 1973, and for other purposes numerous amendments]. No. 133. Health Insurance Amendment Act (No. 2) 1978. "
AUSTRALIA,,An Act to amend the Maternity Leave (Australian Government Employees) Act 1973 [numerous amendments]. No. 168. Maternity Leave (Australian Government Employees) Amendment Act 1978,28.11.,1978,3,28 Nov.,28 Nov. An Act to amend the Maternity Leave (Australian Government Employees) Act 1973 [numerous amendments]. No. 168. Maternity Leave (Australian Government Employees) Amendment Act 1978. 
AUSTRALIA,,"An Act to amend the Public Service Act 1922, and for related purposes numerous amendments]. No. 170. Public Service Amendment Act 1978",28.11.,1978,3,28 Nov.,"28 Nov. An Act to amend the Public Service Act 1922, and for related purposes numerous amendments]. No. 170. Public Service Amendment Act 1978. "
AUSTRALIA,,An Act to amend the National Health Act 1953 [miscellaneous amendments]. No. 189. National Health Amendment Act (No. 3) 1978,4.12.,1978,3,4 Dec.,4 Dec. An Act to amend the National Health Act 1953 [miscellaneous amendments]. No. 189. National Health Amendment Act (No. 3) 1978. 
AUSTRALIA,,"An Act to amend the Trade Union Training Authority Act 1975 [miscellaneous amendments]. No. 209. Trade Union Training Authority Amendment Act (No, 2) 1978",6.12.,1978,3,6 Dec.,"6 Dec. An Act to amend the Trade Union Training Authority Act 1975 [miscellaneous amendments]. No. 209. Trade Union Training Authority Amendment Act (No, 2) 1978. "
AUSTRALIA,New South Wales,"An Act to amend the Coal and Oil Shale Mine Workers (Superannuation) Act 1941 with respect to the entitlement of mine workers and other persons to benefits under the Act, and in other respects [miscellaneous amendments]. No. 28. Coal and Oil Shale Mine Workers (Superannuation) Amendment Act 1978",22.3.,1978,3,22 Mar.,"22 Mar. An Act to amend the Coal and Oil Shale Mine Workers (Superannuation) Act 1941 with respect to the entitlement of mine workers and other persons to benefits under the Act, and in other respects [miscellaneous amendments]. No. 28. Coal and Oil Shale Mine Workers (Superannuation) Amendment Act 1978. "
AUSTRALIA,New South Wales,"An Act to amend the Industrial Arbitration Act 1940, so as to clarify the powers under that Act to make awards with respect to the dismissal or proposed dismissal of employees {inter alia, inserts a new s. 20A (awards relating to dismissal of employees)]. No. 99, Jndustrial Arbitration ( Reinstatement Awards) Amendment Act 1978",13.9.,1978,3,13 Dee.,"13 Dee. An Act to amend the Industrial Arbitration Act 1940, so as to clarify the powers under that Act to make awards with respect to the dismissal or proposed dismissal of employees {inter alia, inserts a new s. 20A (awards relating to dismissal of employees)]. No. 99, Jndustrial Arbitration ( Reinstatement Awards) Amendment Act 1978. "
AUSTRALIA,New South Wales,"An Act to amend the Superannuation Act 1916 with respect to the increase of certain pensions, the improvement of benefits payable in respect of deceased women who were contributors or pensioners, the retirement of contributors aged 62 years or more, the constitution of the State Superannuation Board, the investment of the State Superannuation Fund and certain other matters. No. 143. Superannuation (Amendment) Act 1978",22.12.,1978,3,22 Dec.,"22 Dec. An Act to amend the Superannuation Act 1916 with respect to the increase of certain pensions, the improvement of benefits payable in respect of deceased women who were contributors or pensioners, the retirement of contributors aged 62 years or more, the constitution of the State Superannuation Board, the investment of the State Superannuation Fund and certain other matters. No. 143. Superannuation (Amendment) Act 1978. "
AUSTRALIA,Queensland,"Amendments to the Public Service Regulations of 1958 [replace Part IV: Leave]. (Government Gazette, 25 Mar.)",22.3.,1978,3,22 Mar.,"22 Mar. Amendments to the Public Service Regulations of 1958 [replace Part IV: Leave]. (Government Gazette, 25 Mar.) "
AUSTRALIA,Queensland,"An Act to amend the Co-operative and Other Societies Act 1967-1976 and the Primary Producers’ Co-operative Associations Act 1923-1974, each in certain particulars [conversion and amalgamation of societies]. No. 1. Co-operative and Other Societies Act and Another Act Amendment Act 1978",28.4.,1978,3,28 Apr.,"28 Apr. An Act to amend the Co-operative and Other Societies Act 1967-1976 and the Primary Producers’ Co-operative Associations Act 1923-1974, each in certain particulars [conversion and amalgamation of societies]. No. 1. Co-operative and Other Societies Act and Another Act Amendment Act 1978. "
AUSTRALIA,Queensland,An Act to amend the Workers’ Compensation Act 1916-1974 in certain particulars and for other purposes {numerous amendments]. No. 13. Workers’ Compensation Act Amendment Act 1978,2.6.,1978,3,2 June,2 June An Act to amend the Workers’ Compensation Act 1916-1974 in certain particulars and for other purposes {numerous amendments]. No. 13. Workers’ Compensation Act Amendment Act 1978. 
AUSTRALIA,Queensland,"An Act to amend the State Service Superannuation Act 1972-1976, the Public Service Superannuation Act 1958-1976 and the Police Superannuation Act 1974-1977, each in certain particulars {numerous amendments]. No. 20. Superannuation Acts Amendment Act 1978",2.6.,1978,3,2 June,"2 June An Act to amend the State Service Superannuation Act 1972-1976, the Public Service Superannuation Act 1958-1976 and the Police Superannuation Act 1974-1977, each in certain particulars {numerous amendments]. No. 20. Superannuation Acts Amendment Act 1978. "
AUSTRALIA,Queensland,An Act to enable certain students to obtain work experience as part of their education. No. 82. Student Education (Work Experience) Act 1978,15.12.,1978,4,15 Dec.,15 Dec. An Act to enable certain students to obtain work experience as part of their education. No. 82. Student Education (Work Experience) Act 1978. 
AUSTRALIA,South Australia,An Act to amend the Apprentices Act 1950-1974 [numerous amendments]. No. 9. Apprentices Act Amendment Act 1978,16.3.,1978,4,16 Mar.,16 Mar. An Act to amend the Apprentices Act 1950-1974 [numerous amendments]. No. 9. Apprentices Act Amendment Act 1978. 
AUSTRALIA,South Australia,"An Act to amend the Industrial Safety, Health and Welfare Act 1972-1976 amends ss. 26, 37 and 39 and inserts a news. 7a (delegation) }. No. 10. /ndustrial Safety, Health and Welfare Act Amendment Act 1978",16.3.,1978,4,16 Mar.,"16 Mar. An Act to amend the Industrial Safety, Health and Welfare Act 1972-1976 amends ss. 26, 37 and 39 and inserts a news. 7a (delegation) }. No. 10. /ndustrial Safety, Health and Welfare Act Amendment Act 1978. "
AUSTRALIA,South Australia,"Commercial Safety Code Regulations [repeal the Shops and Offices (Safety) Regulations of 26 June 1975]. (South Australian Government Gazette, 27 July)",27.7.,1978,4,27 July,"27 July Commercial Safety Code Regulations [repeal the Shops and Offices (Safety) Regulations of 26 June 1975]. (South Australian Government Gazette, 27 July) "
AUSTRALIA,Victoria,An Act to amend the Workers Compensation Act 1958 and for other purposes (miscellaneous amendments]. No. 9136. Workers Compensation ( Amendment) Act 1978,23.5.,1978,4,23 May,23 May An Act to amend the Workers Compensation Act 1958 and for other purposes (miscellaneous amendments]. No. 9136. Workers Compensation ( Amendment) Act 1978. 
