country,region,text,date,year,page,extracted_date,full_text
AUSTRALIA,Mew South Wales,"1 Bulletin of the International Labour Office (Basle), vol. VIII, 1913, p. 187. The consolidated text down to 1921 was published officially in that year; and the Act",,,4,,"1 Bulletin of the International Labour Office (Basle), vol. VIII, 1913, p. 187. The consolidated text down to 1921 was published officially in that year; and the Act "
AUSTRALIA,Mew South Wales,was further amended by Act no. 30 of 1922,,,4,,was further amended by Act no. 30 of 1922. 
AUSTRALIA,Mew South Wales,"2 Legislative Series, 1922 (Austral. 3)",,,4,,"2 Legislative Series, 1922 (Austral. 3). "
AUSTRALIA,New South Wales,"Regulations under section 81 of the Industrial Arbitration Act, 1912,/ as amended: conditions of apprenticeship in the trades or occupations of masons and polishers in the industry of marble and slate workers. (N. G. G. 30/11/23; N. TG. vol. AAIV, p. 1738)",27.11.,1923,5,Nov. 27,"Nov. 27 Regulations under section 81 of the Industrial Arbitration Act, 1912,/ as amended: conditions of apprenticeship in the trades or occupations of masons and polishers in the industry of marble and slate workers. (N. G. G. 30/11/23; N. TG. vol. AAIV, p. 1738) "
AUSTRALIA,New South Wales,"Act to amend and consolidate certain Acts. Parts VII and VIII: relating to children [employment of children; street trading licences]. No, 21 of 1923",30.11.,1923,5,Nov. 30,"Nov. 30 Act to amend and consolidate certain Acts. Parts VII and VIII: relating to children [employment of children; street trading licences]. No, 21 of 1923. "
AUSTRALIA,New South Wales,"Regulations under section 81 of the Industrial Arbitration Act, 1912,! as amended: conditions of apprenticeship in the trades, occupations or callings of electrical fitters or electrical mechanics. (N. G. G. 21/12/23; N. I. G. vol. XXIV, p. 1131)",18.12.,1923,5,Dec. 18,"Dec. 18 Regulations under section 81 of the Industrial Arbitration Act, 1912,! as amended: conditions of apprenticeship in the trades, occupations or callings of electrical fitters or electrical mechanics. (N. G. G. 21/12/23; N. I. G. vol. XXIV, p. 1131) "
AUSTRALIA,New South Wales,"Regulations under section 81 of the Industrial Arbitration Act, 1912,! as amended: conditions of apprenticeship in the industry or occupation of slaters, tilers, and shinglers. (N. G. G. 21/12/23; N. 1. G. vol. XXIV, p. 1149)",18.12.,1923,5,Dec. 18,"Dec. 18 Regulations under section 81 of the Industrial Arbitration Act, 1912,! as amended: conditions of apprenticeship in the industry or occupation of slaters, tilers, and shinglers. (N. G. G. 21/12/23; N. 1. G. vol. XXIV, p. 1149) "
AUSTRALIA,New South Wales,Act to establish a system of apprenticing juvenile assisted migrants; to provide for the care and control of such migrants and their property and rnings; and for purposes connected therewith. No. 52 of 1923. Text: Austral. 5,21.12.,1923,5,Dec. 21,Dec. 21 Act to establish a system of apprenticing juvenile assisted migrants; to provide for the care and control of such migrants and their property and rnings; and for purposes connected therewith. No. 52 of 1923. Text: Austral. 5 
AUSTRALIA,New South Wales,"Act to amend the law relating to monopolies and restraint of trade; to repeal certain sections of the Industrial Arbitration Act, 1912, and for purposes connected therewith. No. 54 of 1923",21.12.,1923,5,Dec. 21,"Dec. 21 Act to amend the law relating to monopolies and restraint of trade; to repeal certain sections of the Industrial Arbitration Act, 1912, and for purposes connected therewith. No. 54 of 1923. "
AUSTRALIA,Queensland,"Proclamation providing that the Unemployed Workers’ Insurance Act® shal! come into operation on 1st March, 1923. (Q. G. G. no. 42, 10/2/23)",9.2.,1923,5,Feb. 9,"Feb. 9 Proclamation providing that the Unemployed Workers’ Insurance Act® shal! come into operation on 1st March, 1923. (Q. G. G. no. 42, 10/2/23) "
